1.91228;1.92788;1.94496;0.96385;1.91871;1.92513;1.90028;1.88708;0.97231;1.51424;1.61947;1.95963;1.83114;1.61662;1.72039;1.64525;1.57065;0.96275;1.9551;0;1.22395;1.7545;1.52765;1.16861;1.26731;1.77991;1.92646;1.95042;1.53828;1.96346;1.7696;1.86594;1.94959;1.96165;2.76521;1.95743;1.94942;1.8777;1.89394;1.89879;2.67306;1.81865;1.78194;1.82895;1.8965;1.89173;1.87488;1.89396;1.92742;1.95166;1.86568;1.83906;1.94919;1.96027;1.95476;1.9491;1.95478;1.95537;1.5364;1.88445;1.93357;1.87327;1.85894;1.92416;1.97186;1.88771;1.91894;1.90211;1.90406;1.90647;1.91019;1.69275;1.86053;1.94795;1.15865;1.17833;1.18277;1.82185;1.97051;1.60003;1.65931;1.16904;1.20311;
1.76829;1.78639;1.80548;0.92275;1.77473;1.78114;1.76146;1.74309;0.82833;1.37025;1.47549;1.81565;1.12958;1.47263;1.01883;0.9437;0.8691;0.2612;1.81855;1.22395;0;1.05295;0.8261;0.46706;1.05967;1.2138;1.78248;1.80643;1.17523;1.81947;1.11995;1.20451;1.80561;1.82487;2.20816;1.81344;1.80544;1.21227;1.74996;1.75481;2.52907;1.2422;1.22694;1.68497;1.75251;1.74774;1.7309;1.74997;1.78344;1.80767;1.7217;1.17389;1.80521;1.81628;1.81077;1.80512;1.8108;1.81138;0.83485;1.1829;1.23894;1.19358;1.19642;1.22261;1.82788;1.74373;1.23316;1.22996;1.23945;1.76248;1.7662;1.23559;1.71654;1.80396;1.01467;1.03434;1.03879;1.67786;1.82653;1.45605;1.51533;1.02505;1.05913;
1.84954;1.86764;1.88672;1.95177;1.85597;1.86238;1.8427;1.82433;0.90957;1.4515;1.55673;1.89689;1.66013;1.55388;1.54938;1.47425;1.39965;0.79175;1.89979;1.7545;1.05295;0;1.35665;0.99761;1.20457;1.71716;1.86372;1.88767;1.47554;1.90072;1.6505;1.73506;1.88685;1.90611;2.70247;1.89468;1.88668;1.74282;1.8312;1.83605;2.61031;1.75591;1.7192;1.76621;1.83376;1.82898;1.81214;1.83121;1.86468;1.88892;1.80294;1.70444;1.88645;1.89753;1.89202;1.88636;1.89204;1.89263;1.3654;1.71345;1.76949;1.72413;1.72697;1.75316;1.90912;1.82497;1.76371;1.76051;1.77;1.84372;1.84745;1.63001;1.79779;1.88521;1.09591;1.11559;1.12003;1.7591;1.90777;1.53729;1.59657;1.10629;1.14037;
1.87673;1.87966;1.89674;0.91563;1.8956;1.88575;1.85206;1.85543;0.95597;1.4979;1.60313;1.94329;1.43328;1.60028;1.32253;1.2474;1.1728;0.5649;1.90688;1.52765;0.8261;1.35665;0;0.77076;1.25097;1.5175;1.88598;1.93407;1.47893;1.94712;1.42365;1.50821;1.93325;1.91343;2.51186;1.94108;1.93308;1.51597;1.8776;1.88245;2.65671;1.5459;1.53064;1.81261;1.86611;1.86003;1.85854;1.87762;1.91108;1.93532;1.84934;1.47759;1.93285;1.94393;1.93842;1.93276;1.93844;1.93903;1.13855;1.4866;1.54264;1.49728;1.50012;1.52631;1.95552;1.87137;1.53686;1.53366;1.54315;1.89013;1.89385;1.53929;1.84419;1.93161;1.14231;1.16199;1.16643;1.8055;1.95417;1.58348;1.64297;1.15269;1.18677;
1.76641;1.78451;1.80359;0.95416;1.77284;1.77926;1.75958;1.74121;0.82644;1.36837;1.47361;1.81376;1.07424;1.47075;0.96349;0.88836;0.81376;0.20586;1.81666;1.16861;0.46706;0.99761;0.77076;0;1.00433;1.15846;1.78059;1.80455;1.11989;1.81759;1.06461;1.14917;1.80373;1.82298;2.15282;1.81156;1.80356;1.15693;1.74808;1.75293;2.52719;1.18686;1.1716;1.68309;1.75063;1.74586;1.72902;1.74809;1.78156;1.80579;1.71981;1.11855;1.80332;1.8144;1.80889;1.80324;1.80892;1.8095;0.77951;1.12756;1.1836;1.13824;1.14108;1.16727;1.82599;1.74184;1.17782;1.17462;1.18411;1.7606;1.76432;1.18025;1.71466;1.80208;1.01278;1.03246;1.03691;1.67598;1.82464;1.45416;1.51344;1.02317;1.05724;
1.23497;1.25307;1.27215;1.59057;1.2414;1.24781;1.22813;1.20976;0.295;0.83693;0.94216;1.28232;1.1894;0.93931;1.26413;1.24344;1.1598;0.79847;1.28522;1.26731;1.05967;1.20457;1.25097;1.00433;0;1.1026;1.24915;1.2731;0.86097;1.28615;1.09229;1.18862;1.27228;1.29154;2.0879;1.28011;1.27211;1.20039;1.21663;1.22148;1.99574;1.14134;1.10463;1.15164;1.21919;1.21442;1.19757;1.21664;1.25011;1.27435;1.18837;1.16175;1.27188;1.28296;1.27745;1.27179;1.27747;1.27806;1.26386;1.2872;1.25626;1.19596;1.18163;1.25899;1.29455;1.2104;1.24163;1.2248;1.22675;1.22916;1.23288;1.01544;1.18322;1.27064;0.48134;0.50102;0.50546;1.14453;1.2932;0.92272;0.982;0.49172;0.5258;
1.74756;1.76566;1.78475;0.97373;1.754;1.76041;1.74073;1.72236;0.8076;1.34952;1.45476;1.79492;1.70199;1.4519;1.71023;1.6351;1.5605;0.9526;1.79782;1.77991;1.2138;1.71716;1.5175;1.15846;1.1026;0;1.76175;1.7857;1.37357;1.79874;1.60488;1.70122;1.78488;1.80414;2.6005;1.79271;1.78471;1.71298;1.72923;1.73408;2.50834;1.65394;1.61722;1.66424;1.73178;1.72701;1.71017;1.72924;1.76271;1.78694;1.70097;1.67434;1.78448;1.79555;1.79004;1.78439;1.79007;1.79065;1.52625;1.7998;1.76885;1.70855;1.69423;1.77158;1.80715;1.723;1.75422;1.7374;1.73934;1.74175;1.74547;1.52804;1.69581;1.78323;0.99394;1.01361;1.01806;1.65713;1.8058;1.43532;1.4946;1.00432;1.0384;
1.89412;1.91222;1.9313;0.97035;1.90055;1.90696;1.88728;1.86891;0.95415;1.49608;1.60131;1.94147;1.84855;1.59846;1.92328;1.90259;1.81895;1.95415;1.94437;1.92646;1.78248;1.86372;1.88598;1.78059;1.24915;1.76175;0;1.70429;1.52012;1.9453;1.75144;1.84777;1.93143;1.95069;0.9911;1.92864;1.93126;1.85954;1.87578;1.85752;0.98165;1.80049;1.76378;1.81079;0.94827;1.87357;1.85672;1.87579;1.90926;1.9335;1.84752;1.8209;1.93103;1.94211;1.9366;1.93094;1.93662;1.93721;1.92301;1.94635;1.91541;1.8551;1.84078;1.91814;1.9537;1.86955;1.90078;1.88395;1.8859;1.88831;1.89203;1.67459;1.84237;1.92979;1.14049;1.16017;1.16461;1.80368;0.96336;1.58187;1.64115;1.15087;1.18495;
1.91807;1.93617;1.95525;2.27367;1.9245;1.93092;1.91124;1.89287;0.9781;1.52003;1.62527;1.96542;1.8725;1.62241;1.94724;1.92655;1.84291;1.9781;1.96832;1.95042;1.80643;1.88767;1.93407;1.80455;1.2731;1.7857;1.70429;0;1.54407;1.96925;1.77539;1.87173;1.95539;1.97464;2.66291;1.66963;1.69204;1.88349;1.89974;1.90459;0.72264;1.82444;1.78773;1.83474;1.90229;1.89752;1.88068;1.89975;1.93321;1.70766;1.87147;1.84485;1.70682;1.96606;1.96055;1.70579;1.69313;1.96116;1.94696;1.97031;1.93936;1.87906;1.86473;1.94209;1.71904;1.8935;1.92473;1.90791;1.90985;1.91226;1.70198;1.69855;1.86632;1.95374;1.16444;1.18412;1.18857;1.82764;1.9763;1.60582;1.6651;1.17483;1.2089;
1.50594;1.52404;1.54312;0.96685;1.51237;1.51879;1.4991;1.48074;0.56597;1.1079;1.21313;1.55329;1.46037;1.21028;1.5351;1.51442;1.43077;0.91403;1.55619;1.53828;1.17523;1.47554;1.47893;1.11989;0.86097;1.37357;1.52012;1.54407;0;1.55712;1.36326;1.4596;1.54325;1.56251;2.35887;1.55109;1.54308;1.47136;1.4876;1.49245;2.26671;1.41231;1.3756;1.42261;1.49016;1.48539;1.46854;1.48762;1.52108;1.54532;1.45934;1.43272;1.54285;1.55393;1.54842;1.54276;1.54844;1.54903;1.48768;1.55817;1.52723;1.46693;1.4526;1.52996;1.56552;1.48137;1.5126;1.49577;1.49772;1.50013;1.50385;1.28641;1.45419;1.54161;0.75231;0.77199;0.77643;1.4155;1.56417;1.19369;1.25297;0.7627;0.79677;
1.93111;1.94921;1.9683;2.28672;1.93755;1.94396;1.92428;1.90591;0.99115;1.53307;1.63831;1.97767;1.88554;1.63546;1.96028;1.93959;1.85595;1.99115;1.98122;1.96346;1.81947;1.90072;1.94712;1.81759;1.28615;1.79874;1.9453;1.96925;1.55712;0;1.78844;1.88477;1.96843;1.98769;2.78405;1.97626;1.96826;1.89654;1.91278;1.91763;2.69189;1.83749;1.80078;1.84779;1.91533;1.91056;1.89372;1.91279;0.99075;1.9705;1.88452;1.85789;1.96803;1.97757;1.97359;1.96794;1.97362;1.9742;1.96001;1.98335;1.9524;1.8921;1.87778;1.95514;1.9907;1.90655;1.93777;1.92095;1.92289;1.9253;1.92902;1.71159;1.87936;1.96679;1.17749;1.19716;1.20161;1.84068;0.99076;1.61887;1.67815;1.18787;1.22195;
1.73726;1.75536;1.77444;1.83794;1.74369;1.7501;1.73042;1.71205;0.79729;1.33922;1.44445;1.78461;0.90202;1.4416;1.61638;1.54125;1.46665;0.85875;1.78751;1.7696;1.11995;1.6505;1.42365;1.06461;1.09229;1.60488;1.75144;1.77539;1.36326;1.78844;0;1.3539;1.77457;1.79383;2.59019;1.7824;1.7744;1.4333;1.71892;1.72377;2.49803;1.4523;1.60692;1.65393;1.72148;1.7167;1.4338;1.4608;1.5473;1.77664;1.69066;1.66403;1.77417;1.78525;1.77974;1.77408;1.77976;1.78035;1.4324;1.78045;1.75854;1.69824;1.68392;1.76128;1.79684;1.71269;1.74391;1.72709;1.72904;1.73144;1.73517;1.51773;1.68551;1.77293;0.98363;1.00331;1.00775;1.64682;1.79549;1.42501;1.48429;0.657;1.02809;
1.83359;1.85169;1.87077;2.10333;1.84002;1.84644;1.82676;1.80839;0.89362;1.43555;1.54079;1.88094;1.78802;1.53793;1.70094;1.62581;1.55121;0.94331;1.88384;1.86594;1.20451;1.73506;1.50821;1.14917;1.18862;1.70122;1.84777;1.87173;1.4596;1.88477;1.3539;0;1.87091;1.89016;2.68652;1.87874;1.87074;1.4732;1.81526;1.82011;2.59437;1.4922;1.70325;1.75026;1.81781;1.81304;1.4737;1.5007;1.5872;1.87297;1.78699;1.76037;1.8705;1.88158;1.87607;1.87042;1.8761;1.87668;1.51696;1.86501;1.85488;1.79458;1.78025;1.85761;1.89317;1.80902;1.84025;1.82343;1.82537;1.82778;1.8315;1.61407;1.78184;1.86926;1.07996;1.09964;1.10409;1.74316;1.89182;1.52134;1.58062;0.6969;1.12442;
1.91725;1.93535;1.95443;2.27285;1.92368;1.9301;1.91042;1.89205;0.97728;1.51921;1.62444;1.9646;1.87168;1.62159;1.94641;1.92573;1.84208;1.97728;1.96011;1.94959;1.80561;1.88685;1.93325;1.80373;1.27228;1.78488;1.93143;1.95539;1.54325;1.96843;1.77457;1.87091;0;1.97382;2.77018;1.9624;1.95439;1.88267;1.89892;1.90376;2.67803;1.82362;1.78691;1.83392;1.90147;1.8967;1.87986;0.97301;1.93239;1.95663;1.87065;1.84403;1.95416;1.96524;1.95973;1.95407;1.95976;1.96034;1.94614;1.96948;1.93854;1.87824;1.86391;1.94127;1.97683;1.89268;1.92391;1.90709;1.90903;1.91144;1.91516;1.69772;1.8655;1.95292;1.16362;1.1833;1.18774;1.82682;0.98321;1.605;1.66428;1.17401;1.20808;
