3.48457;2.81617;3.47291;2.79347;2.52651;3.06843;1.87934;1.76422;2.37212;3.51673;3.33488;2.93702;3.48066;3.79428;2.80048;1.92388;4.40709;0.92654;1.87534;0.92703;3.60789;4.46231;3.35312;1.85947;3.45069;1.85664;0;3.70411;3.50895;3.5033;3.64591;2.94577;3.29382;3.4905;3.80048;3.46066;1.84988;3.79438;2.71285;4.27894;2.73697;3.37604;3.52471;
2.13567;2.55525;1.96008;1.92401;1.1776;1.71953;1.82476;1.95686;2.1776;1.97881;2.14991;2.13357;2.13175;3.81279;2.81899;1.98816;2.75272;2.77756;1.91703;2.83581;1.8863;3.1134;2.02394;3.51195;2.10179;2.86083;3.70411;0;2.16005;2.15439;1.97356;2.14646;1.97546;2.14159;3.75046;2.11176;1.91296;3.74852;0.99126;2.95629;1.38806;1.89186;0.98835;
1.94051;2.3601;1.92885;1.91558;0.98245;1.52437;1.62961;2.13439;1.98245;1.97267;1.95476;1.93842;1.9366;1.80751;0.81371;2.16569;2.80341;2.58241;2.09455;2.79351;2.06383;2.53015;1.82879;3.3168;1.90663;1.75755;3.50895;2.16005;0;1.95924;1.65914;1.95131;2.15299;1.94644;1.81371;1.9166;1.87066;1.80761;1.16879;2.64186;1.19291;1.83198;1.98065;
1.93486;2.35445;1.92319;1.90993;0.97679;1.51872;1.62396;2.12873;1.97679;1.96701;1.9491;1.93276;1.93094;1.70579;2.69959;2.16003;2.85738;2.57676;2.0889;2.78786;2.05817;0.98315;1.82313;3.31115;1.90098;2.84675;3.5033;2.15439;1.95924;0;2.14543;1.94565;2.14733;1.94078;3.69959;1.91095;1.86501;3.69349;1.16313;3.12816;1.18726;1.82633;1.97499;
2.12671;2.54629;2.11504;2.10177;1.16864;1.71057;1.8158;1.9479;2.16864;2.15886;2.14095;2.12461;2.12279;1.83923;0.84543;1.9792;2.74376;2.71936;1.90807;2.82685;1.87734;2.56187;2.01498;3.50299;2.09283;1.78926;3.64591;1.97356;1.65914;2.14543;0;2.1375;1.9665;2.13263;1.84543;2.1028;1.904;1.83933;0.9823;0.98272;0.98311;1.8829;2.16684;
1.92693;2.05418;1.91526;1.90199;0.96886;1.51079;1.61602;1.18155;0.57365;1.95908;1.5364;1.13855;1.92301;3.6273;2.76502;2.1521;2.84945;2.01923;2.08097;2.77993;2.05024;2.90466;1.55465;2.95216;1.89305;2.83882;2.94577;2.14646;1.95131;1.94565;2.1375;0;1.49535;1.93285;3.76502;1.90302;1.85708;3.75892;1.1552;2.48046;1.17932;1.81839;1.96706;
2.12861;2.40223;2.11694;2.10367;1.17054;1.71247;1.8177;1.5296;0.9217;2.16076;1.88445;1.4866;2.12469;3.80573;2.81193;1.9811;2.74566;2.36728;1.90997;2.82875;1.87924;3.10634;1.9027;3.30021;2.09473;3.0405;3.29382;1.97546;2.15299;2.14733;1.9665;1.49535;0;2.13453;3.7434;2.1047;1.9059;3.74146;0.9842;0.98511;1.381;1.8848;2.16874;
1.92206;2.34164;1.91039;1.89712;0.96399;1.50592;1.61115;2.11593;1.96399;1.95421;1.9363;1.91996;1.91814;3.62243;2.76015;2.14723;0.98555;2.56395;2.0761;2.77506;1.85197;2.89979;1.81033;3.29834;1.88818;2.83395;3.4905;2.14159;1.94644;1.94078;2.13263;1.93285;2.13453;0;1.98329;1.89814;1.85221;1.98135;1.15033;3.11535;1.17445;1.81352;1.96219;
3.75422;2.90461;3.74256;2.88066;2.79616;3.33808;3.44332;3.71162;3.79616;3.78638;3.76847;3.75213;1.98884;1.9938;1;3.7561;0.99774;2.87394;3.68496;4.60375;1.86416;2.71644;3.6425;3.80686;1.95414;1.94384;3.80048;3.75046;1.81371;3.69959;1.84543;3.76502;3.7434;1.98329;0;1.962;3.6809;1.99354;2.7592;2.82815;2.82854;3.64569;3.79436;
1.89222;2.31181;1.88056;1.86729;0.93416;1.47608;1.58132;2.0861;1.93416;1.92438;1.90647;1.89013;1.88831;3.5926;2.73031;2.1174;0.96426;2.53412;2.04626;2.74522;1.83068;2.86996;1.7805;3.26851;1.85834;2.80411;3.46066;2.11176;1.9166;1.91095;2.1028;1.90302;2.1047;1.89814;1.962;0;1.82237;1.96006;1.1205;3.08552;1.14462;1.78369;1.93236;
1.84628;2.26587;1.83462;1.82135;0.88822;1.43015;1.53538;1.8873;1.88822;1.87844;1.86053;1.84419;1.84237;3.54666;2.68438;1.9186;2.68316;2.48818;1.84747;0.92285;1.81674;2.82402;1.73456;3.22257;1.8124;2.75818;1.84988;1.91296;1.87066;1.86501;1.904;1.85708;1.9059;1.85221;3.6809;1.82237;0;3.67828;0.9217;2.88673;1.09868;1.73775;1.88642;
3.74812;2.90267;3.73646;2.87456;2.79006;3.33198;3.43722;3.70552;3.79006;3.78028;3.76237;3.74603;1.9869;1.9877;0.9939;3.75416;0.9958;2.86784;3.68302;4.60113;1.86222;2.71034;3.6364;3.80076;1.9522;1.93774;3.79438;3.74852;1.80761;3.69349;1.83933;3.75892;3.74146;1.98135;1.99354;1.96006;3.67828;0;2.75726;2.82205;2.82244;3.63959;3.78826;
1.14441;1.56399;1.13274;1.11947;0.18634;0.72827;0.8335;0.9656;1.18634;1.17656;1.15865;1.14231;1.14049;2.82153;1.82773;0.9969;1.76146;1.7863;0.92577;1.84455;0.89504;2.12214;1.03268;2.52069;1.11053;2.0563;2.71285;0.99126;1.16879;1.16313;0.9823;1.1552;0.9842;1.15033;2.7592;1.1205;0.9217;2.75726;0;1.96503;0.3968;0.9006;1.18454;
3.10943;3.38735;3.09776;3.0845;2.15137;2.69329;2.79853;2.51471;1.90681;3.14159;2.86957;2.47171;3.10552;2.82195;1.82815;2.96193;3.72648;3.35239;2.89079;3.80958;2.86007;3.54459;2.88781;4.28532;3.07555;2.77199;4.27894;2.95629;2.64186;3.12816;0.98272;2.48046;0.98511;3.11535;2.82815;3.08552;2.88673;2.82205;1.96503;0;1.96584;2.86563;3.14956;
1.16853;1.58812;1.15686;1.1436;0.21046;0.75239;0.85763;1.3624;1.21046;1.20068;1.18277;1.16643;1.16461;2.82234;1.82854;1.3937;2.09105;1.81042;1.32257;2.02153;1.29184;2.14626;1.0568;2.54482;1.13465;2.08042;2.73697;1.38806;1.19291;1.18726;0.98311;1.17932;1.381;1.17445;2.82854;1.14462;1.09868;2.82244;0.3968;1.96584;0;1.06;1.20866;
1.8076;2.22719;1.79593;1.78267;0.84953;1.39146;1.4967;1.8662;1.84953;1.83975;1.82185;1.8055;1.80368;3.50797;2.64569;1.8975;2.66206;2.4495;1.82637;2.6606;1.79564;2.78533;1.69587;3.18389;1.77372;2.71949;3.37604;1.89186;1.83198;1.82633;1.8829;1.81839;1.8848;1.81352;3.64569;1.78369;1.73775;3.63959;0.9006;2.86563;1.06;0;1.84773;
1.95627;1.87209;0.97173;0.93565;0.9982;1.54013;1.64536;2.15014;1.9982;0.99046;1.97051;1.95417;1.95235;3.65664;2.79436;2.18144;2.87879;2.59816;2.11031;2.80927;2.07958;2.934;1.84454;2.82879;1.92239;1.87248;3.52471;0.98835;1.98065;1.97499;2.16684;1.96706;2.16874;1.96219;3.79436;1.93236;1.88642;3.78826;1.18454;3.14957;1.20866;1.84773;0;
