1.87982;0.9097;1.89712;1.86251;2.50968;2.75691;2.81096;2.72808;2.89482;2.83483;2.77208;2.81848;2.68896;0;1.90414;2.8224;2.85905;1.8826;1.8905;1.8904;2.83554;1.89955;0.9603;2.76509;2.85047;2.74956;2.8265;2.80914;2.04885;2.07298;2.05924;
1.88824;2.81384;1.88066;1.86325;2.51041;2.75765;2.8117;2.71162;2.89556;2.83556;2.77282;2.81922;2.6897;1.90414;0;3.83887;2.82463;3.56649;3.45771;1.87394;2.83628;1.88309;0.94384;2.76583;2.81899;0.84543;2.82724;2.80988;1.82773;2.07371;2.05998;
2.88282;1.9127;2.90875;1.97561;2.62278;1.81169;1.62581;1.55121;0.94331;1.90606;1.73506;1.50821;1.14917;2.8224;3.83887;0;2.97215;0.9398;2.8935;2.38889;1.89438;3.57611;2.89503;1.86499;2.96357;3.14425;1.90471;1.91527;2.16195;2.18608;2.17234;
2.86036;1.94935;1.92967;0.99654;1.6437;1.89094;1.94498;2.0951;2.02884;1.96885;1.90611;1.95251;1.82298;2.85905;2.82463;2.97215;0;2.79354;2.591;2.5965;1.96956;2.59704;1.91596;1.89911;1.9845;1.9792;1.96053;1.94317;0.9969;1.207;1.19326;
1.94302;0.9729;2.73013;1.797;2.44416;0.9026;2.14527;0.85488;1.46278;2.42553;2.25453;2.02768;1.66864;1.8826;3.56649;0.9398;2.79354;0;1.9537;1.69256;2.41384;3.39749;2.62265;0.92519;2.78495;2.96564;2.42418;2.43474;1.98334;1.74298;1.70199;
1.95092;0.9808;2.5276;1.59446;0.9473;2.48886;2.54291;2.69302;2.62677;2.56677;2.50403;2.55043;2.42091;1.8905;3.45771;2.8935;2.591;1.9537;0;1.9001;2.56749;1.90063;2.51388;2.49704;2.58242;2.7631;2.55845;2.54109;1.7808;1.80492;1.79119;
1.8745;2.55278;1.86693;1.59996;0.9528;2.31396;2.12808;0.83768;1.44558;2.40833;2.23733;2.01048;1.65144;1.8904;1.87394;2.38889;2.5965;1.69256;1.9001;0;2.39665;1.86935;0.9301;2.50254;2.58792;2.71936;2.40699;2.41754;1.7863;1.72578;1.79669;
2.83684;1.92584;1.90616;0.97302;1.62019;1.81945;1.63357;1.55897;0.95107;1.91382;1.74282;1.51597;1.15693;2.83554;2.83628;1.89438;1.96956;2.41384;2.56749;2.39665;0;2.57352;1.89244;1.5531;1.96098;2.14166;1.91247;1.91965;1.15936;1.18349;0.7763;
1.88365;2.55331;1.87608;1.6005;0.95333;2.49489;2.54894;2.69906;2.6328;2.57281;2.51006;2.55647;2.42694;1.89955;1.88309;3.57611;2.59704;3.39749;1.90063;1.86935;2.57352;0;0.93925;2.50307;2.58845;2.72851;2.56448;2.54712;1.78684;1.81096;1.79722;
0.9444;1.87;0.93682;0.91942;1.56658;1.81381;1.86786;1.76778;1.95172;1.89173;1.82898;1.87539;1.74586;0.9603;0.94384;2.89503;1.91596;2.62265;2.51388;0.9301;1.89244;0.93925;0;1.82199;1.90737;1.78926;1.8834;1.86604;1.10576;1.12988;1.11614;
2.76639;1.85539;1.83571;0.90257;1.54974;1.79697;1.85102;1.78006;1.93488;1.87488;1.81214;1.85854;1.72902;2.76509;2.76583;1.86499;1.89911;0.92519;2.49704;2.50254;1.5531;2.50307;1.82199;0;1.89053;2.07121;1.86656;1.8492;1.08891;1.11304;0.7768;
2.85177;1.94077;1.92109;0.98796;1.63512;1.88235;1.9364;2.08652;2.02026;1.96027;1.89753;1.94393;1.8144;2.85047;2.81899;2.96357;1.9845;2.78495;2.58242;2.58792;1.96098;2.58845;1.90737;1.89053;0;1.97356;1.95195;1.93458;0.99126;1.19842;1.18468;
2.73366;2.12145;2.10177;1.16864;1.8158;2.06304;2.11708;2.2672;2.20094;2.14095;2.07821;2.12461;1.99508;2.74956;0.84543;3.14425;1.9792;2.96564;2.7631;2.71936;2.14166;2.72851;1.78926;2.07121;1.97356;0;2.13263;2.11527;0.9823;1.3791;1.36536;
2.8278;1.9168;1.89712;0.96399;1.61115;1.82979;1.64391;1.56931;0.96141;1.92416;1.75316;1.52631;1.16727;2.8265;2.82724;1.90471;1.96053;2.42418;2.55845;2.40699;1.91247;2.56448;1.8834;1.86656;1.95195;2.13263;0;1.91061;1.15033;1.17445;1.16071;
2.81044;1.89944;1.87976;0.94663;1.59379;1.84035;1.65446;1.57986;0.97196;1.91894;1.76371;1.53686;1.17782;2.80914;2.80988;1.91527;1.94317;2.43474;2.54109;2.41754;1.91965;2.54712;1.86604;1.8492;1.93458;2.11527;1.91061;0;1.13297;1.15709;1.14335;
2.05016;1.13915;1.11947;0.18634;0.8335;1.08074;1.13478;1.2849;1.21864;1.15865;1.09591;1.14231;1.01278;2.04885;1.82773;2.16195;0.9969;1.98334;1.7808;1.7863;1.15936;1.78684;1.10576;1.08891;0.99126;0.9823;1.15033;1.13297;0;0.3968;0.38306;
2.07428;1.16328;1.1436;0.21046;0.85763;1.10486;1.15891;0.8881;1.24277;1.18277;1.12003;1.16643;1.03691;2.07298;2.07371;2.18608;1.207;1.74298;1.80492;1.72578;1.18349;1.81096;1.12988;1.11304;1.19842;1.3791;1.17445;1.15709;0.3968;0;0.40719;
2.06054;1.14954;1.12986;0.19672;0.84389;1.09112;1.14517;1.29529;1.22903;1.16904;1.10629;1.15269;1.02317;2.05924;2.05998;2.17234;1.19326;1.70199;1.79119;1.79669;0.7763;1.79722;1.11614;0.7768;1.18468;1.36536;1.16071;1.14335;0.38306;0.40719;0;
