2.75434;1.75536;1.77444;2.15259;2.01877;1.7501;2.73114;1.71205;0.79729;1.44445;2.78817;1.69168;1.61638;1.54125;1.46665;0.85875;1.78751;1.7696;1.42365;1.06461;1.75144;1.36326;2.35624;0;1.75559;1.77457;2.36036;1.98053;2.35992;2.35537;2.33748;1.4333;2.28905;2.97547;1.72148;1.7167;1.4338;1.78525;3.33377;1.77976;1.78035;1.68392;1.51773;1.68551;0.98363;2.36925;2.35475;1.79549;3.18676;0.657;
2.91536;1.91637;1.93545;2.3136;2.10333;1.91112;2.89216;1.87307;0.9583;1.60546;2.94919;1.81169;1.70094;1.62581;1.55121;0.94331;1.94852;1.93061;1.50821;1.14917;1.91245;1.52427;2.78332;1.75559;0;1.93558;2.46448;2.14154;2.65919;2.78244;2.42204;1.89438;2.37361;3.06003;1.88249;1.87772;1.86088;1.94626;3.41833;1.94078;1.94136;1.84493;1.67874;1.84652;1.14464;2.45381;2.43931;1.9565;3.29088;2.41259;
1.94207;1.93535;1.95443;1.34031;1.75691;1.9301;1.91887;1.89205;0.97728;1.62444;1.9759;1.87168;1.94641;1.92573;1.84208;1.97728;1.9675;1.94959;1.93325;1.80373;1.93143;1.54325;2.8023;1.77457;1.93558;0;2.73948;2.16052;2.71918;2.80142;2.71292;2.92835;2.66448;2.71361;1.90147;1.8967;1.87986;1.96524;3.70921;1.95976;1.96034;1.86391;1.69772;1.8655;1.16362;2.74468;2.73018;0.98321;3.56588;2.43157;
2.76482;2.72026;2.73935;2.22032;1.80372;2.71501;2.74015;2.67696;1.7622;2.40936;2.7964;0.8678;2.2788;2.20367;0.91327;1.52117;2.75242;2.73451;2.08607;1.72703;2.71635;2.32817;1.849;2.36036;2.46448;2.73948;0;2.72917;1.7153;1.84813;1.7439;2.47224;1.73567;0.94067;2.68638;2.68161;0.92656;2.75015;2.78039;2.74467;2.74525;2.45639;2.48264;2.65041;1.87887;1.81587;1.80137;2.57742;0.8264;1.70336;
3.14029;2.14131;2.16039;2.53854;2.71606;2.13605;3.11709;2.098;1.18324;1.8304;3.17412;2.07764;2.15237;2.13168;1.8159;2.18324;2.17346;2.15555;2.13921;2.00968;2.13739;1.74921;0.9982;1.98053;2.14154;2.16052;2.72917;0;2.84244;0.9997;0.99322;3.13431;0.9935;1.9446;2.10743;2.10266;1.91631;1.98073;1.96902;1.9724;1.97311;2.06987;1.90368;1.9186;0.9969;0.99647;0.99;2.18144;1.91072;2.63753;
2.74452;2.69996;2.71905;2.20002;1.78342;2.69471;2.71985;2.65666;1.7419;2.38906;2.7761;0.8475;2.47352;2.39838;1.7713;1.71588;2.73212;2.71421;2.28078;1.92174;2.69605;2.30787;1.84857;2.35992;2.65919;2.71918;1.7153;2.84244;0;1.84769;1.84921;2.47922;1.85315;0.94325;2.66608;2.66131;0.92612;2.72985;2.8731;2.72437;2.72495;2.62852;2.46234;2.63011;1.92824;1.89452;2.6594;2.55712;2.5417;1.70292;
2.8627;2.78221;2.80129;2.3182;1.9016;2.77695;2.83803;2.7389;1.82414;2.4713;2.89428;2.69519;2.79327;2.77258;2.67099;2.82414;2.81436;2.79645;2.78011;2.65058;2.77829;2.39011;1.84401;2.35537;2.78244;2.80142;1.84813;0.9997;1.84769;0;1.84466;2.47467;1.84859;0.9449;2.74833;2.74356;0.92157;2.8121;2.86855;2.80661;2.8072;2.71077;2.54458;2.71236;1.9966;1.88997;1.9897;2.6753;2.67453;1.69837;
3.59986;2.6937;2.71279;3.05536;2.63876;2.68845;3.57519;2.6504;1.73564;2.3828;3.63144;1.79463;2.23637;2.16123;0.87083;1.47873;2.72586;2.70795;2.04363;1.68459;2.68979;2.30161;1.84553;2.33748;2.42204;2.71292;1.7439;0.99322;1.84921;1.84466;0;2.4298;1.69323;2.68457;2.65982;2.65505;0.92309;2.72359;2.73795;2.71811;2.71869;2.41395;2.45312;2.62385;1.83643;1.77343;1.75893;2.73384;0.9175;1.69989;
3.07219;2.90914;2.92822;2.52769;2.11109;2.90388;3.04752;2.86583;1.95107;1.6584;3.10378;1.81945;1.7087;1.63357;1.55897;0.95107;2.94129;2.92338;1.51597;1.15693;2.90522;2.51704;2.47554;1.4333;1.89438;2.92835;2.47224;3.13431;2.47922;2.47467;2.4298;0;2.38137;3.06779;2.87526;2.87049;1.5531;2.93903;3.42609;2.93354;2.93413;1.88629;1.92546;2.83929;2.13741;2.46157;2.44707;2.88479;3.29864;0.7763;
3.55142;2.64527;2.66435;3.00692;2.59032;2.64002;3.52676;2.60197;1.6872;2.33436;3.58301;1.7462;2.18793;2.1128;0.8224;1.4303;2.67742;2.65951;1.9952;1.63616;2.64135;2.25317;1.84947;2.28905;2.37361;2.66448;1.73567;0.9935;1.85315;1.84859;1.69323;2.38137;0;2.67633;2.61139;2.60662;0.92703;2.67516;2.68952;2.66968;2.67026;2.36552;2.40469;2.57542;1.788;1.725;1.7105;2.6854;2.56207;1.70383;
1.9178;2.69146;1.9378;1.3733;0.9567;2.69141;1.89313;1.89649;2.48952;1.90465;1.94938;1.79075;2.87436;1.92539;1.85393;2.11672;1.94795;1.92055;1.87233;1.91086;2.69376;1.92355;2.78891;2.97547;3.06003;2.71361;0.94067;1.9446;0.94325;0.9449;2.68457;3.06779;2.67633;0;1.90717;1.9011;1.86647;2.71875;3.72105;3.47199;3.47258;3.05194;3.09111;3.37774;2.67586;2.75653;2.74203;1.7304;1.76707;2.64327;
1.91157;1.88225;1.90134;1.36707;0.95047;1.877;1.8869;1.83895;0.92419;1.57135;1.94316;1.81858;1.89332;1.87263;1.78899;1.92419;1.91441;1.8965;1.86611;1.75063;1.87834;1.49016;2.7492;1.72148;1.88249;1.90147;2.68638;2.10743;2.66608;2.74833;2.65982;2.87526;2.61139;1.90717;0;1.8436;1.82676;1.91214;3.65611;1.90666;1.90724;1.81082;1.64463;1.8124;1.11053;2.69159;2.67709;1.72417;3.51278;2.37848;
1.9055;1.87748;1.89657;1.361;0.9444;1.87223;1.88083;1.83418;0.91942;1.56658;1.93708;1.81381;1.88855;1.86786;1.78422;1.91942;1.90964;1.89173;1.86003;1.74586;1.87357;1.48539;2.74443;1.7167;1.87772;1.8967;2.68161;2.10266;2.66131;2.74356;2.65505;2.87049;2.60662;1.9011;1.8436;0;1.82199;1.90737;3.65134;1.90189;1.90247;1.80605;1.63986;1.80763;1.10576;2.68682;2.67232;1.7181;3.50801;2.3737;
2.85963;1.86064;1.87972;2.25787;2.43539;1.85539;2.83643;1.81734;0.90257;1.54974;2.89346;1.77362;1.87171;1.85102;1.74943;1.90257;1.89279;1.87488;1.85854;1.72902;1.85672;1.46854;0.92244;1.4338;1.86088;1.87986;0.92656;1.91631;0.92612;0.92157;0.92309;1.5531;0.92703;1.86647;1.82676;1.82199;0;1.89053;1.94698;1.88505;1.88563;1.7892;1.62302;1.79079;1.08891;0.9684;2.63753;1.90077;1.75296;0.7768;
1.94721;1.94602;1.96511;1.34545;1.76205;1.94077;1.92401;1.90272;0.98796;1.63512;1.98104;1.88235;1.95709;1.9364;1.85276;1.98796;1.97818;1.96027;1.94393;1.8144;1.94211;1.55393;2.81297;1.78525;1.94626;1.96524;2.75015;1.98073;2.72985;2.8121;2.72359;2.93903;2.67516;2.71875;1.91214;1.90737;1.89053;0;1.96975;1.97043;1.97101;1.87459;1.7084;1.87617;1.1743;2.75536;0.99073;0.98835;3.57655;2.44225;
3.91696;3.68999;3.70907;3.31521;3.63505;3.68474;3.89376;3.64669;2.73192;3.37909;3.95079;2.79092;3.23265;3.15752;1.86712;2.47502;3.72214;3.70424;3.03992;2.68088;3.68607;3.29789;2.86942;3.33377;3.41833;3.70921;2.78039;1.96902;2.8731;2.86855;2.73795;3.42609;2.68952;3.72105;3.65611;3.65134;1.94698;1.96975;0;1.96142;1.96213;3.41024;3.44941;3.62014;2.83272;0.97858;0.97902;2.95811;3.60679;2.72378;
2.93953;1.94054;1.95962;2.33777;2.51529;1.93529;2.91633;1.89724;0.98247;1.62964;2.97336;1.87687;1.95161;1.93092;1.84728;1.98247;1.97269;1.95478;1.93844;1.80892;1.93662;1.54844;2.80749;1.77976;1.94078;1.95976;2.74467;1.9724;2.72437;2.80661;2.71811;2.93354;2.66968;3.47199;1.90666;1.90189;1.88505;1.97043;1.96142;0;1.96551;1.8691;1.70292;1.87069;1.16881;2.74988;0.9824;1.98067;3.57107;2.43676;
2.94011;1.94112;1.96021;2.33836;2.51588;1.93587;2.91691;1.89782;0.98306;1.63022;2.97394;1.87745;1.95219;1.9315;1.84786;1.98306;1.97328;1.95537;1.93903;1.8095;1.93721;1.54903;2.80807;1.78035;1.94136;1.96034;2.74525;1.97311;2.72495;2.8072;2.71869;2.93413;2.67026;3.47258;1.90724;1.90247;1.88563;1.97101;1.96213;1.96551;0;1.86969;1.7035;1.87127;0.9823;2.75046;0.98311;1.98126;3.57165;2.43735;
2.84368;1.8447;1.86378;2.24193;2.09524;1.83944;2.82048;1.80139;0.88663;1.53379;2.87751;1.78102;1.69285;1.61772;1.54312;0.93522;1.87685;1.85894;1.50012;1.14108;1.84078;1.4526;2.71165;1.68392;1.84493;1.86391;2.45639;2.06987;2.62852;2.71077;2.41395;1.88629;2.36552;3.05194;1.81082;1.80605;1.7892;1.87459;3.41024;1.8691;1.86969;0;1.60707;1.77485;1.07297;2.44572;2.43122;1.88483;3.28279;2.34092;
2.6775;1.67851;1.69759;2.07574;2.13441;1.67326;2.6543;1.63521;0.72044;1.3676;2.71133;1.61484;1.68957;1.65689;1.58229;0.97439;1.71066;1.69275;1.53929;1.18025;1.67459;1.28641;2.54546;1.51773;1.67874;1.69772;2.48264;1.90368;2.46234;2.54458;2.45312;1.92546;2.40469;3.09111;1.64463;1.63986;1.62302;1.7084;3.44941;1.70292;1.7035;1.60707;0;1.60866;0.90678;2.48489;2.47039;1.71864;3.30904;2.17473;
2.84527;1.84628;1.86537;2.24352;2.42104;1.84103;2.82207;1.80298;0.88822;1.53538;2.8791;1.78261;1.85735;1.83666;1.75302;1.88822;1.87844;1.86053;1.84419;1.71466;1.84237;1.45419;2.71324;1.68551;1.84652;1.8655;2.65041;1.9186;2.63011;2.71236;2.62385;2.83929;2.57542;3.37774;1.8124;1.80763;1.79079;1.87617;3.62014;1.87069;1.87127;1.77485;1.60866;0;0.9217;2.65562;2.64112;1.88642;3.47681;2.34251;
2.14339;1.14441;1.16349;1.54164;1.71916;1.13915;2.12019;1.1011;0.18634;0.8335;2.17722;1.08074;1.15547;1.13478;0.9656;1.18634;1.17656;1.15865;1.14231;1.01278;1.14049;0.75231;1.9951;0.98363;1.14464;1.16362;1.87887;0.9969;1.92824;1.9966;1.83643;2.13741;1.788;2.67586;1.11053;1.10576;1.08891;1.1743;2.83272;1.16881;0.9823;1.07297;0.90678;0.9217;0;1.8682;1.8537;1.18454;2.70527;1.64063;
3.63162;2.72547;2.74455;3.08712;2.67052;2.72022;3.60696;2.68217;1.7674;2.41456;3.66321;1.8264;2.26813;2.193;0.9026;1.5105;2.75762;2.73971;2.0754;1.71636;2.72155;2.33337;1.89084;2.36925;2.45381;2.74468;1.81587;0.99647;1.89452;1.88997;1.77343;2.46157;1.725;2.75653;2.69159;2.68682;0.9684;2.75536;0.97858;2.74988;2.75046;2.44572;2.48489;2.65562;1.8682;0;1.7907;2.7656;2.64227;1.7452;
2.93794;2.71097;2.73005;2.33619;2.65602;2.70572;2.91474;2.66767;1.7529;2.40006;2.97177;1.8119;2.25363;2.1785;0.8881;1.496;2.74312;2.72521;2.0609;1.70186;2.70705;2.31887;1.9882;2.35475;2.43931;2.73018;1.80137;0.99;2.6594;1.9897;1.75893;2.44707;1.7105;2.74203;2.67709;2.67232;2.63753;0.99073;0.97902;0.9824;0.98311;2.43122;2.47039;2.64112;1.8537;1.7907;0;1.97909;2.62777;3.01175;
0.95885;0.96106;0.98196;0.3571;0.7737;0.96101;0.93565;0.93144;0.9982;1.64536;0.99268;1.70962;1.96733;1.74239;1.863;1.93372;0.99046;1.73755;1.68933;1.72786;0.96336;1.56417;2.82322;1.79549;1.9565;0.98321;2.57742;2.18144;2.55712;2.6753;2.73384;2.88479;2.6854;1.7304;1.72417;1.7181;1.90077;0.98835;2.95811;1.98067;1.98126;1.88483;1.71864;1.88642;1.18454;2.7656;1.97909;0;3.40382;2.45249;
3.59122;3.54666;3.56575;3.04672;2.63012;3.54141;3.56655;3.50336;2.5886;3.23576;3.6228;1.6942;3.1052;3.03007;1.73967;2.34757;3.57882;3.56091;2.91247;2.55343;3.54275;3.15457;2.6754;3.18676;3.29088;3.56588;0.8264;1.91072;2.5417;2.67453;0.9175;3.29864;2.56207;1.76707;3.51278;3.50801;1.75296;3.57655;3.60679;3.57107;3.57165;3.28279;3.30904;3.47681;2.70527;2.64227;2.62777;3.40382;0;2.52976;
2.79115;2.41236;2.43144;2.24665;1.83005;2.4071;2.76648;2.36905;1.45429;0.8821;2.82273;2.34868;2.27338;2.19825;2.12365;1.51575;2.44451;2.4266;2.08065;1.72161;2.40844;2.02026;1.69924;0.657;2.41259;2.43157;1.70336;2.63753;1.70292;1.69837;1.69989;0.7763;1.70383;2.64327;2.37848;2.3737;0.7768;2.44225;2.72378;2.43676;2.43735;2.34092;2.17473;2.34251;1.64063;1.7452;3.01175;2.45249;2.52976;0;
