1.84092;1.85902;1.87811;2.11633;1.84736;1.85377;1.83409;1.81572;0.90096;1.54812;1.89744;1.88827;1.79535;2.79375;1.54526;1.69002;1.61488;1.54028;0.93238;1.89118;1.87327;1.19358;1.85693;1.19596;1.70855;2.86252;2.46952;2.69508;1.46693;1.69824;1.79458;2.39516;2.73528;2.49542;2.87404;1.88607;2.50145;2.00762;1.7473;1.71058;3.07303;1.82514;1.82037;1.80353;1.8226;1.7677;1.85408;1.86221;0;1.9005;1.81636;1.8327;3.39152;1.11142;1.89916;1.58796;3.41292;1.09768;
1.93952;1.95762;1.9767;2.51469;1.94595;1.95236;1.93268;1.91431;0.99955;1.64671;1.99604;1.98687;1.89395;2.89235;1.64386;1.96868;1.94799;1.86435;1.99955;1.98977;1.97186;1.82788;1.95552;1.29455;1.80715;1.98884;2.56811;2.79367;1.56552;1.79684;1.89317;2.71923;0.9994;2.59401;0.99774;1.98466;2.60005;1.86416;1.84589;1.80918;3.47139;1.92374;1.91897;1.90212;1.92119;1.8663;2.19429;1.96081;1.9005;0;0.97206;1.9313;3.49011;1.21001;1.99775;1.68655;3.51151;1.19627;
1.85537;1.87347;1.89255;2.43054;1.8618;1.86821;1.84853;1.83016;0.9154;1.56256;1.91189;1.90272;1.8098;2.8082;1.55971;1.88453;1.86384;1.7802;1.9154;1.90562;1.88771;1.74373;1.87137;1.2104;1.723;2.87696;2.48396;2.70952;1.48137;1.71269;1.80902;2.63508;1.97146;2.50986;1.9698;1.90051;2.5159;2.02206;1.76174;1.72503;3.38724;1.83959;1.83482;1.81797;1.83704;1.78215;2.11014;1.87666;1.81636;0.97206;0;1.84715;3.40596;1.12586;1.9136;1.6024;3.42736;1.11212;
1.87171;1.88981;1.9089;2.1622;1.87815;1.88456;1.86488;1.84651;0.93175;1.57891;1.92824;1.91907;1.82614;2.82454;1.57606;1.73589;1.66075;1.58615;0.97825;1.92197;1.90406;1.23945;1.88772;1.22675;1.73934;2.89331;2.50031;2.72587;1.49772;1.72904;1.82537;2.44103;2.76607;2.52621;2.90483;1.91686;2.53224;2.03841;1.77809;1.74138;3.1189;1.85593;1.85116;1.83432;1.85339;1.79849;1.89995;1.893;1.8327;1.9313;1.84715;0;3.42231;1.14221;1.92995;1.61875;3.44371;1.12847;
2.77529;3.44863;3.46771;2.79135;3.43696;3.44338;3.4237;3.40533;2.49056;1.8434;3.48705;3.47788;1.8403;2.8387;3.13487;3.45969;3.39118;3.31658;2.70868;3.48078;3.46287;2.96988;3.44653;2.78556;3.29816;3.7617;0.922;2.74003;3.05653;2.74232;3.31959;2.7429;4.26029;0.9228;4.46364;3.47568;2.7817;3.59722;3.3369;3.30019;1.85763;3.41475;1.8856;1.84589;1.9052;1.8731;3.63038;3.45182;3.39152;3.49011;3.40596;3.42231;0;2.70102;3.48876;3.17756;1.8403;2.62269;
1.15043;1.16853;1.18761;1.7256;1.15686;1.16328;1.1436;1.12523;0.21046;0.85763;1.20695;1.19778;1.10486;2.10326;0.85477;1.17959;1.15891;1.07526;1.21046;1.20068;1.18277;1.03879;1.16643;0.50546;1.01806;2.17203;1.77902;2.00459;0.77643;1.00775;1.10409;1.93014;2.04479;1.80492;1.76262;1.19558;1.81096;0.8962;1.0568;1.02009;2.6823;1.13465;1.12988;1.11304;1.13211;1.07721;0.98428;1.17172;1.11142;1.21001;1.12586;1.14221;2.70102;0;1.20866;0.89746;2.72242;0.40719;
1.93817;0.96106;0.98196;1.87123;0.97173;0.96101;1.93133;0.93144;0.9982;1.64536;1.99469;0.98691;1.8926;2.891;1.64251;1.96733;1.94664;1.863;1.9982;0.99046;1.97051;1.82653;1.95417;1.2932;1.8058;0.96336;2.56676;2.79232;1.56417;1.79549;1.89182;2.71788;2.83252;2.59266;1.95446;1.98331;2.5987;2.10486;1.84454;1.80783;2.82793;1.92239;1.91762;1.90077;1.91984;1.86495;2.19294;1.95946;1.89916;1.99775;1.9136;1.92995;3.48876;1.20866;0;1.6852;3.51016;1.19492;
1.62697;1.64507;1.66415;0.8284;1.6334;1.63981;1.62013;1.60176;0.687;1.33416;1.68349;1.67432;1.5814;2.5798;1.33131;1.65613;1.63544;1.5518;1.687;1.67722;1.65931;1.51533;1.64297;0.982;1.4946;1.79875;2.25556;2.48112;1.25297;1.48429;1.58062;2.40668;2.52132;2.28146;2.66008;1.67211;2.2875;1.79366;1.53334;1.49663;1.7851;1.61119;1.60642;1.58957;1.60864;1.55375;1.88174;1.64826;1.58796;1.68655;1.6024;1.61875;3.17756;0.89746;1.6852;0;3.19896;0.88372;
2.79669;3.47003;3.48911;2.81275;3.45836;3.46478;3.4451;3.42673;2.51196;1.8648;3.50845;3.49928;1.835;2.8334;3.15627;3.46102;3.38588;3.31128;2.70338;3.50218;3.48427;2.96458;3.46793;2.80696;3.31956;3.7831;0.9488;1.82246;3.07793;2.73702;3.31429;2.7376;4.25499;0.9175;4.48504;3.49708;0.9414;3.61862;3.3583;3.32159;1.88443;3.43615;1.8803;1.84059;1.932;1.8999;3.62508;3.47322;3.41292;3.51151;3.42736;3.44371;1.8403;2.72242;3.51016;3.19896;0;2.61739;
1.13669;1.15479;1.17387;1.71186;1.14312;1.14954;1.12986;1.11149;0.19672;0.84389;1.19321;1.18404;1.09112;2.08952;0.84103;1.16586;1.14517;1.06153;1.19672;1.18694;1.16904;1.02505;1.15269;0.49172;1.00432;2.15829;1.76529;1.99085;0.7627;0.657;0.6969;1.6367;1.6376;1.69989;2.1698;1.18184;1.79722;1.30339;0.7953;1.00635;2.57786;1.12091;1.11614;0.7768;0.8038;1.06347;1.39147;1.15798;1.09768;1.19627;1.11212;1.12847;2.62269;0.40719;1.19492;0.88372;2.61739;0;
