2.25205;1.25307;2.27516;1.59057;1.2414;1.24781;1.22813;1.20976;0.295;0.94216;2.28588;1.28232;1.1894;1.24344;1.39356;0.79847;1.28522;1.26731;1.20457;1.25097;1.00433;0;1.24915;2.12298;2.12289;2.09116;1.24295;0.86097;1.09229;1.74178;1.27228;2.0572;1.29154;2.092;2.22861;1.89496;1.26802;1.8955;1.22148;1.10463;1.15164;1.21919;1.21442;1.19757;1.16175;1.27745;1.27747;1.46364;1.2872;1.19596;1.25899;1.24163;1.2248;1.18322;0.48134;0.50102;0.50546;1.2932;0.92272;0.49172;
1.92222;1.91222;1.94532;1.89874;1.90055;1.90696;1.88728;1.86891;0.95415;1.60131;1.95605;1.94147;1.84855;1.90259;2.05271;1.98645;1.94437;1.92646;1.86372;1.91012;1.78059;1.24915;0;2.78213;2.78204;2.75031;1.9021;1.52012;1.75144;2.92976;1.93143;2.71635;1.95069;2.75115;2.88776;2.55411;1.92717;2.55465;1.88063;1.76378;1.81079;0.94827;1.87357;1.85672;1.8209;1.9366;1.93662;2.12279;1.94635;1.8551;1.91814;1.90078;1.88395;1.84237;1.14049;1.16017;1.16461;0.96336;1.58187;1.15087;
2.82956;2.78605;2.85267;1.87982;2.77438;0.9097;1.89712;2.74275;1.82798;2.47514;2.86339;2.8153;2.71977;2.77643;2.68963;2.86029;2.8182;2.80029;2.73755;2.78395;2.65443;2.12298;2.78213;0;1.85073;1.90414;2.77593;2.39395;2.62527;2.7904;2.80526;1.85197;2.82452;1.8506;1.8905;1.85195;2.47851;1.89955;2.75446;2.63761;2.68462;2.75217;0.9603;0.92541;2.69473;2.71785;2.81045;2.74956;2.82018;2.72894;2.79197;2.77461;2.75778;2.7162;2.01432;1.89381;2.03844;1.87071;2.4557;1.70221;
3.59059;2.78596;3.61059;2.62949;2.77429;2.68934;2.76103;2.74266;1.82789;2.47505;3.62217;2.81521;1.78537;2.15197;0.86157;1.46947;2.81811;2.43222;2.26122;2.03437;1.67533;2.12289;2.78204;1.85073;0;3.56705;2.63704;2.3835;2.32821;2.41278;2.80517;1.77483;2.69658;1.71644;1.7324;1.69925;2.42054;1.68397;2.64587;2.43521;2.60997;2.75208;2.62322;0.92532;2.38216;2.81034;2.73207;2.73278;2.39117;2.40185;2.43087;2.44143;2.43822;2.60682;2.01423;1.89372;1.74967;2.82609;2.45561;1.70212;
2.84934;2.75422;2.86934;1.88824;2.74256;2.74897;1.88066;2.71092;1.79616;2.44332;2.88092;2.78348;2.69055;2.7446;2.70549;2.82846;2.78638;2.76847;2.70573;2.75213;2.6226;2.09116;2.75031;1.90414;3.56705;0;2.74411;2.36213;2.59345;3.77177;2.77344;3.55835;2.7927;3.56036;3.57632;1.87394;2.76918;1.88309;2.72264;2.60579;2.6528;2.72034;0.94384;2.69873;2.6629;0.81371;2.77863;0.84543;2.78836;2.69711;2.76015;2.74278;2.72596;2.68438;1.82773;1.79229;1.82854;2.79436;2.42388;1.99288;
2.905;1.90601;2.92811;2.24352;1.89435;1.90076;1.88108;1.86271;0.94795;1.59511;2.93883;1.93527;1.84234;1.89639;1.77548;1.98025;1.93817;1.92026;1.85752;1.90392;1.77439;1.24295;1.9021;2.77593;2.63704;2.74411;0;1.51392;1.74524;2.92356;1.92523;2.68874;1.93513;2.63035;2.64631;0.9378;1.92097;2.54844;1.87443;1.75758;1.80459;1.87213;1.86736;1.85052;1.81469;1.93039;1.93042;2.11659;1.94015;1.8489;1.91194;1.89457;1.87775;1.83617;1.13429;1.15396;1.15841;1.94615;1.57567;1.14467;
2.52303;1.52404;2.54613;1.86154;1.51237;1.51879;1.4991;1.48074;0.56597;1.21313;2.55685;1.55329;1.46037;1.51442;1.52193;0.91403;1.55619;1.53828;1.47554;1.47893;1.11989;0.86097;1.52012;2.39395;2.3835;2.36213;1.51392;0;1.36326;1.85734;1.54325;2.32817;1.56251;2.36297;2.39276;2.16593;1.539;2.16647;1.49245;1.3756;1.42261;1.49016;1.48539;1.46854;1.43272;1.54842;1.54844;1.73461;1.55817;1.46693;1.52996;1.5126;1.49577;1.45419;0.75231;0.77199;0.77643;1.56417;1.19369;0.7627;
2.75434;1.75536;2.77745;2.01877;1.74369;1.7501;1.73042;1.71205;0.79729;1.44445;2.78817;1.78461;1.69168;1.54125;1.46665;0.85875;1.78751;1.7696;1.6505;1.42365;1.06461;1.09229;1.75144;2.62527;2.32821;2.59345;1.74524;1.36326;0;1.80206;1.77457;2.37991;1.79383;2.32152;2.33748;2.30433;1.77031;2.28905;1.72377;1.60692;1.65393;1.72148;1.7167;1.69986;1.66403;1.77974;1.77976;1.96593;1.78045;1.69824;1.76128;1.74391;1.72709;1.68551;0.98363;1.00331;1.00775;1.79549;1.42501;0.99401;
3.06443;2.93368;3.08444;2.10333;2.92201;1.9127;2.90875;2.89038;1.97561;2.62278;3.09602;2.96293;1.81169;1.62581;1.55121;0.94331;2.96583;1.90606;1.73506;1.50821;1.14917;1.74178;2.92976;2.7904;2.41278;3.77177;2.92356;1.85734;1.80206;0;2.9529;2.46448;2.97215;0.9398;2.42204;2.38889;1.89438;2.37361;2.9021;1.90905;2.83225;2.8998;2.89503;1.86499;1.856;2.95806;2.95809;3.14425;1.86501;1.87569;1.90471;1.91527;1.91206;2.86383;2.16195;2.18163;2.18608;2.87371;2.60333;2.17234;
1.94207;1.93535;1.96517;2.27285;1.92368;1.9301;1.91042;1.89205;0.97728;1.62444;1.9759;1.9646;1.87168;1.92573;2.07584;2.00959;1.9675;1.94959;1.88685;1.93325;1.80373;1.27228;1.93143;2.80526;2.80517;2.77344;1.92523;1.54325;1.77457;2.9529;0;2.73948;1.97382;2.77428;2.9109;2.57724;1.95031;2.57778;1.90376;1.78691;1.83392;1.90147;1.8967;1.87986;1.84403;1.95973;1.95976;2.14592;1.96948;1.87824;1.94127;1.92391;1.90709;1.8655;1.16362;1.1833;1.18774;0.98321;1.605;1.17401;
2.76482;2.72026;2.78482;1.80372;2.7086;2.71501;2.69533;2.67696;1.7622;2.40936;2.7964;2.74951;0.8678;2.20367;0.91327;1.52117;2.75242;2.48392;2.31292;2.08607;1.72703;2.0572;2.71635;1.85197;1.77483;3.55835;2.68874;2.32817;2.37991;2.46448;2.73948;0;2.74828;1.76814;1.7841;1.75095;2.47224;1.73567;2.68868;2.48691;2.61884;2.68638;2.67492;0.92656;2.43386;2.74464;2.74467;2.78448;2.44287;2.45355;2.48257;2.49313;2.48992;2.65041;1.94854;1.89496;1.80137;2.7604;2.38992;1.70336;
1.9589;1.95461;1.9789;0.9978;1.94294;1.94935;1.92967;1.9113;0.99654;1.6437;1.99048;1.98386;1.89094;1.94498;1.83501;2.02884;1.98676;1.96885;1.90611;1.91343;1.82298;1.29154;1.95069;2.82452;2.69658;2.7927;1.93513;1.56251;1.79383;2.97215;1.97382;2.74828;0;2.68989;2.70585;0.99733;1.96956;2.59704;1.92302;1.80617;1.85318;1.92073;1.91596;1.89911;1.86329;1.97899;1.97901;2.16518;1.98874;1.8975;1.96053;1.94317;1.92634;1.88476;1.18288;1.20256;1.207;1.99474;1.62426;1.19326;
2.79962;2.75506;2.81962;1.83852;2.7434;0.9729;2.73013;2.71176;1.797;2.44416;2.8312;2.78431;0.9026;2.14527;0.85488;1.46278;2.78722;2.42553;2.25453;2.02768;1.66864;2.092;2.75115;1.8506;1.71644;3.56036;2.63035;2.36297;2.32152;0.9398;2.77428;1.76814;2.68989;0;1.72571;1.69256;2.41384;1.67727;2.63917;2.42851;2.60328;2.72118;2.61652;0.92519;2.37547;2.77944;2.72538;2.72609;2.38448;2.39516;2.42418;2.43474;2.43153;2.60012;1.98334;1.89359;1.74298;1.93391;2.42472;1.70199;
2.90066;2.89168;2.92377;1.95092;2.88001;0.9808;2.86675;2.84838;1.93361;2.58078;2.93449;2.92093;1.79463;2.16123;0.87083;1.47873;2.92383;2.44149;2.27048;2.04363;1.68459;2.22861;2.88776;1.8905;1.7324;3.57632;2.64631;2.39276;2.33748;2.42204;2.9109;1.7841;2.70585;1.72571;0;1.70851;2.4298;1.69323;2.65513;2.44447;2.61923;2.8578;2.63248;2.63506;2.39143;2.91606;2.74133;2.74205;2.40043;2.41112;2.44014;2.4507;2.44749;2.61608;2.11995;2.13963;1.75893;1.94181;2.56133;2.13034;
2.8356;2.55803;2.8556;1.8745;2.54636;2.55278;1.86693;2.51473;1.59996;0.9528;2.86718;2.58728;1.76148;2.12808;0.83768;1.44558;2.59018;2.40833;2.23733;2.01048;1.65144;1.89496;2.55411;1.85195;1.69925;1.87394;0.9378;2.16593;2.30433;2.38889;2.57724;1.75095;0.99733;1.69256;1.70851;0;2.39665;1.66008;2.52644;2.40959;2.4566;2.52415;0.9301;0.92654;2.35827;2.58241;2.58244;2.70889;2.36728;2.37796;2.40699;2.41754;2.41434;2.48818;1.7863;1.80598;1.72578;2.59816;2.22768;1.70334;
2.93008;1.93109;2.95318;2.11109;1.91942;1.92584;1.90616;1.88779;0.97302;1.62019;2.96391;1.96034;1.81945;1.63357;1.55897;0.95107;1.96324;1.91382;1.74282;1.51597;1.15693;1.26802;1.92717;2.47851;2.42054;2.76918;1.92097;1.539;1.77031;1.89438;1.95031;2.47224;1.96956;2.41384;2.4298;2.39665;0;2.38137;1.89951;1.78265;1.82966;1.89721;1.89244;1.5531;1.83977;1.95547;1.9555;2.14166;1.87277;1.87398;1.91247;1.91965;1.90283;1.86124;1.15936;1.17904;1.18349;1.97122;1.60074;0.7763;
2.8438;2.55856;2.8638;1.8827;2.5469;2.55331;1.87608;2.51526;1.6005;0.95333;2.87538;2.58782;1.7462;2.1128;0.8224;1.4303;2.59072;2.39305;2.22205;1.9952;1.63616;1.8955;2.55465;1.89955;1.68397;1.88309;2.54844;2.16647;2.28905;2.37361;2.57778;1.73567;2.59704;1.67727;1.69323;1.66008;2.38137;0;2.52698;2.39604;0.926;2.52468;0.93925;2.50307;2.34299;2.58294;2.58297;2.69361;2.352;2.36268;2.39171;2.40226;2.39906;0.92285;1.78684;1.80651;1.7105;2.5987;2.22822;1.79722;
2.88354;1.88455;2.90664;2.22205;1.87288;1.8793;1.85962;1.84125;0.92648;1.57364;2.91737;1.9138;1.82088;1.87493;1.7843;1.95879;1.9167;1.89879;1.83605;1.88245;1.75293;1.22148;1.88063;2.75446;2.64587;2.72264;1.87443;1.49245;1.72377;2.9021;1.90376;2.68868;1.92302;2.63917;2.65513;2.52644;1.89951;2.52698;0;1.73611;1.78312;1.85067;1.8459;1.82906;1.79323;1.90893;1.8786;1.87931;1.88048;1.82744;1.89047;1.87311;1.85629;1.8147;1.11282;1.1325;0.8962;1.92468;1.5542;1.12321;
2.76668;1.7677;2.78979;2.1052;1.75603;1.76244;1.74276;1.72439;0.80963;1.45679;2.80051;1.79695;1.70402;1.64824;1.57364;0.96574;1.79985;1.78194;1.7192;1.53064;1.1716;1.10463;1.76378;2.63761;2.43521;2.60579;1.75758;1.3756;1.60692;1.90905;1.78691;2.48691;1.80617;2.42851;2.44447;2.40959;1.78265;2.39604;1.73611;0;1.66627;1.73382;1.72904;1.7122;1.67637;1.79207;1.7921;1.97827;1.80183;1.71058;1.77362;1.75625;1.73943;1.69785;0.99597;1.01565;1.02009;1.80783;1.43735;1.00635;
1.9178;1.81471;1.9378;0.9567;1.80304;1.80945;1.78977;1.7714;0.85664;1.5038;1.94938;1.84396;1.75104;1.80508;1.7484;1.88895;1.84686;1.82895;1.76621;1.81261;1.68309;1.15164;1.81079;2.68462;2.60997;2.6528;1.80459;1.42261;1.65393;2.83225;1.83392;2.61884;1.85318;2.60328;2.61923;2.4566;1.82966;0.926;1.78312;1.66627;0;1.78083;1.77606;1.75921;1.72339;1.83909;1.83911;2.02528;1.84884;1.7576;1.82063;1.80327;1.78644;1.74486;1.04298;1.06266;1.0671;1.85484;1.48436;1.05336;
1.91157;1.88225;1.93158;0.95047;1.87059;1.877;1.85732;1.83895;0.92419;1.57135;1.94316;1.91151;1.81858;1.87263;2.02275;1.95649;1.91441;1.8965;1.83376;1.86611;1.75063;1.21919;0.94827;2.75217;2.75208;2.72034;1.87213;1.49016;1.72148;2.8998;1.90147;2.68638;1.92073;2.72118;2.8578;2.52415;1.89721;2.52468;1.85067;1.73382;1.78083;0;1.8436;1.82676;1.79093;1.90663;1.90666;2.09283;1.91639;1.82514;1.88818;1.87081;1.85399;1.8124;1.11053;1.1302;1.13465;1.91163;1.55191;1.12091;
1.9055;1.87748;1.9255;0.9444;1.86582;1.87;0.93682;1.83418;0.91942;1.56658;1.93708;1.90674;1.81381;1.86786;1.76165;1.95172;1.90964;1.89173;1.82898;1.86003;1.74586;1.21442;1.87357;0.9603;2.62322;0.94384;1.86736;1.48539;1.7167;2.89503;1.8967;2.67492;1.91596;2.61653;2.63248;0.9301;1.89244;0.93925;1.8459;1.72904;1.77606;1.8436;0;1.82199;1.78616;1.75755;1.90189;1.78926;1.91162;1.82037;1.8834;1.86604;1.84922;1.80763;1.10576;1.12543;1.12988;1.87248;1.54714;1.11614;
2.85963;1.86064;2.88273;2.19814;1.84897;1.83511;1.83571;1.81734;0.90257;1.54974;2.89346;1.88989;1.79436;1.85102;1.76422;1.93488;1.89279;1.87488;1.81214;1.85854;1.72902;1.19757;1.85672;0.92541;0.92532;2.69873;1.85052;1.46854;1.69986;1.86499;1.87986;0.92656;1.89911;0.92519;2.63506;0.92654;1.5531;2.50307;1.82906;1.7122;1.75921;1.82676;1.82199;0;1.76932;1.88502;1.88505;2.07121;1.89478;1.80353;1.86656;1.8492;1.83238;1.79079;1.08891;0.9684;1.11304;1.90077;1.53029;0.7768;
2.8238;1.82481;2.84691;2.07272;1.81315;1.81956;1.79988;1.78151;0.86675;1.51391;2.85763;1.85407;1.76114;1.59519;1.52059;0.91269;1.85697;1.83906;1.70444;1.47759;1.11855;1.16175;1.8209;2.69473;2.38216;2.6629;1.81469;1.43272;1.66403;1.856;1.84403;2.43386;1.86329;2.37547;2.39143;2.35827;1.83977;2.34299;1.79323;1.67637;1.72339;1.79093;1.78616;1.76932;0;1.84919;1.84922;2.03539;1.83439;1.7677;1.83073;1.81337;1.79655;1.75496;1.05309;1.07276;1.07721;1.86495;1.49447;1.06347;
2.9395;1.94051;2.96261;2.27802;1.92885;1.93526;1.91558;1.89721;0.98245;1.62961;2.97333;1.96977;1.87684;1.93089;2.08101;2.01475;1.97267;1.95476;1.89202;1.93842;1.80889;1.27745;1.9366;2.71785;2.81034;0.81371;1.93039;1.54842;1.77974;2.95806;1.95973;2.74464;1.97899;2.77944;2.91606;2.58241;1.95547;2.58294;1.90893;1.79207;1.83909;1.90663;1.75755;1.88502;1.84919;0;1.96492;1.65914;1.97465;1.8834;1.94644;1.92907;1.91225;1.87066;1.16879;0.97858;1.19291;1.98065;1.61017;1.17917;
2.93953;1.94054;2.96263;2.27804;1.92887;1.93529;1.91561;1.89724;0.98247;1.62964;2.97336;1.96979;1.87687;1.93092;1.8705;2.01478;1.97269;1.95478;1.89204;1.93844;1.80892;1.27747;1.93662;2.81045;2.73207;2.77863;1.93042;1.54844;1.77976;2.95809;1.95976;2.74467;1.97901;2.72538;2.74133;2.58244;1.9555;2.58297;1.8786;1.7921;1.83911;1.90666;1.90189;1.88505;1.84922;1.96492;0;1.96551;1.96668;1.88343;1.94646;1.9291;1.91228;1.87069;1.16881;1.18849;0.9824;1.98067;1.61019;1.1792;
