1.76829;1.78639;0.92275;1.77473;1.78114;1.76146;1.86254;0.82833;1.90715;1.91543;1.81565;1.12958;1.47263;1.77677;0.8691;0.2612;1.81855;1.22395;0;1.05295;0.8261;0.46706;1.2138;1.78248;2.65631;1.73067;2.69158;2.02931;1.17523;2.00378;1.11995;1.20451;1.80561;1.99738;1.82487;2.65609;1.68105;1.98598;1.73993;1.70678;1.21227;1.74996;1.6915;2.76413;1.2422;1.68497;1.75251;1.74774;1.7309;1.81628;2.01292;1.80512;1.8108;1.81138;0.83485;1.1829;1.19358;1.19642;1.22261;1.82788;1.74373;1.23316;1.22996;1.23945;1.23559;1.71654;1.01467;1.03434;1.03879;1.67786;2.72715;1.51533;2.6329;1.02505;1.05913;
1.84954;1.86764;1.95177;1.85597;1.86238;1.8427;2.89157;0.90957;1.98839;2.94446;1.89689;1.66013;1.55388;1.85801;1.39965;0.79175;1.89979;1.7545;1.05295;0;1.35665;0.99761;1.71716;1.86372;2.73755;2.26122;2.77282;2.55986;1.47554;2.53433;1.6505;1.73506;1.88685;2.52793;1.90611;2.73733;2.2116;2.51653;2.27048;2.23733;1.74282;1.8312;2.22205;2.84537;1.75591;1.76621;1.83376;1.82898;1.81214;1.89753;2.09417;1.88636;1.89204;1.89263;1.3654;1.71345;1.72413;1.72697;1.75316;1.90912;1.82497;1.76371;1.76051;1.77;1.63001;1.79779;1.09591;1.11559;1.12003;1.7591;2.80839;1.59657;3.16345;1.10629;1.14037;
1.89594;1.91404;1.72492;1.90237;1.90878;1.8891;2.66472;0.95597;2.03479;2.71761;1.94329;1.43328;1.60028;1.90441;1.1728;0.5649;1.94619;1.52765;0.8261;1.35665;0;0.77076;1.5175;1.91012;2.78395;2.03437;2.81922;2.33301;1.47893;2.30748;1.42365;1.50821;1.93325;2.30108;1.95251;2.78373;1.98475;2.28968;2.04363;2.01048;1.51597;1.8776;1.9952;2.89177;1.5459;1.81261;1.88016;1.87539;1.85854;1.94393;2.14057;1.93276;1.93844;1.93903;1.13855;1.4866;1.49728;1.50012;1.52631;1.95552;1.87137;1.53686;1.53366;1.54315;1.53929;1.84419;1.14231;1.16199;1.16643;1.8055;2.85479;1.64297;2.9366;1.15269;1.18677;
1.76641;1.78451;0.95416;1.77284;1.77926;1.75958;1.89396;0.82644;1.90527;1.94685;1.81376;1.07424;1.47075;1.77489;0.81376;0.20586;1.81666;1.16861;0.46706;0.99761;0.77076;0;1.15846;1.78059;2.65443;1.67533;2.6897;1.97397;1.11989;1.94844;1.06461;1.14917;1.80373;1.94204;1.82298;2.65421;1.62571;1.93064;1.68459;1.65144;1.15693;1.74808;1.63616;2.76224;1.18686;1.68309;1.75063;1.74586;1.72902;1.8144;2.01104;1.80324;1.80892;1.8095;0.77951;1.12756;1.13824;1.14108;1.16727;1.82599;1.74184;1.17782;1.17462;1.18411;1.18025;1.71466;1.01278;1.03246;1.03691;1.67598;2.72526;1.51344;2.57756;1.02317;1.05724;
1.74756;1.76566;2.11262;1.754;1.76041;1.74073;3.05242;0.8076;1.88642;3.1053;1.79492;1.70199;1.4519;1.75604;1.5605;0.9526;1.79782;1.77991;1.2138;1.71716;1.5175;1.15846;0;1.76175;2.63558;2.42206;2.67085;2.60172;1.37357;2.57619;1.60488;1.70122;1.78488;2.56979;1.80414;2.63536;2.37245;2.55839;2.43133;2.39818;1.71298;1.72923;2.3829;2.7434;1.65394;1.66424;1.73178;1.72701;1.71017;1.79555;1.99219;1.78439;1.79007;1.79065;1.52625;1.8743;1.70855;1.69423;1.77158;1.80715;1.723;1.75422;1.7374;1.73934;1.52804;1.69581;0.99394;1.01361;1.01806;1.65713;2.70642;1.4946;3.3243;1.00432;1.0384;
1.89412;1.91222;0.97035;1.90055;1.90696;1.88728;1.91014;0.95415;2.03297;1.96303;1.94147;1.84855;1.59846;1.90259;1.81895;1.95415;1.94437;1.92646;1.78248;1.86372;1.91012;1.78059;1.76175;0;2.78213;2.68052;2.8174;2.74827;1.52012;2.72275;1.75144;1.84777;1.93143;2.71635;1.95069;2.78191;2.6309;2.70495;2.68979;2.65663;1.85954;1.87578;2.64135;0.98165;1.80049;1.81079;0.94827;1.87357;1.85672;1.94211;2.13875;1.93094;1.93662;1.93721;2.12267;2.14528;1.8551;1.84078;1.91814;1.9537;1.86955;1.90078;1.88395;1.8859;1.67459;1.84237;1.14049;1.16017;1.16461;1.80368;2.84158;1.64115;3.58275;1.15087;1.18495;
2.76795;2.78605;1.9047;2.77438;0.9097;1.89712;2.84449;1.82798;2.58431;2.89738;2.8153;1.9172;2.47229;2.77643;1.87053;2.47843;2.8182;2.80029;2.65631;2.73755;2.78395;2.65443;2.63558;2.78213;0;1.85073;1.90414;2.7335;2.39395;1.84785;2.35921;2.39911;2.80526;1.85197;1.99292;1.8506;1.85153;1.84698;0.9997;1.85195;2.73337;2.74961;1.85244;3.76378;2.67432;2.68462;2.75217;0.9603;0.92541;2.81594;2.87239;2.80477;2.81045;2.81104;2.85631;2.87892;2.72894;2.71461;2.79197;2.82753;2.74338;2.77461;2.75778;2.75973;2.54842;2.7162;2.01432;1.89381;2.03844;2.67751;3.7268;2.51498;0.9488;1.70221;2.05878;
2.66634;2.68444;2.62949;2.67277;2.67918;2.6595;3.56929;1.72637;0.93563;3.62217;2.71369;1.78537;2.37068;2.67481;0.86157;1.46947;2.71659;2.43222;1.73067;2.26122;2.03437;1.67533;2.42206;2.68052;1.85073;0;3.56195;2.56503;2.29234;1.84776;2.32821;2.39902;2.70365;1.85188;2.69658;1.83393;1.67352;1.84689;1.7324;1.69925;2.42054;2.648;1.68397;3.66217;2.45047;2.58301;2.65056;2.61812;0.92532;2.71433;2.72869;2.70316;2.70884;2.70943;2.04312;2.39117;2.40185;2.40469;2.43087;2.72592;2.64177;2.44143;2.43822;2.44772;2.44386;2.60682;1.91271;1.89372;1.74967;2.5759;3.62519;2.41337;2.62537;1.70212;1.95717;
2.80322;2.82132;1.88824;2.80965;2.81384;1.88066;2.82803;1.86325;2.83642;2.88092;0.9587;2.73594;2.50756;2.8117;2.70039;2.86325;2.85347;2.83556;2.69158;2.77282;2.81922;2.6897;2.67085;2.8174;1.90414;3.56195;0;2.76415;2.42922;3.61014;2.66054;2.75688;2.84053;3.60374;2.85979;3.69101;1.88844;3.59234;1.90664;1.87394;2.76864;2.78489;1.88309;1.9964;2.70959;2.71989;2.78744;0.94384;2.76583;2.85121;3.04785;2.84004;2.84572;2.84631;3.03177;3.05438;2.76421;2.74988;2.82724;1;1.97206;2.80988;2.79306;2.795;2.58369;2.75147;2.04959;2.06927;2.07371;2.71279;1.94561;2.55025;2.82449;2.05998;2.09405;
2.73409;2.75219;2.76471;2.74052;2.74694;2.72726;3.70451;1.79412;1.8344;3.75739;2.78144;0.89973;2.43843;2.74257;1.70346;1.76811;2.78434;2.73087;2.02931;2.55986;2.33301;1.97397;2.60172;2.74827;2.7335;2.56503;2.76415;0;2.3601;1.77393;1.80175;2.68775;2.77141;1.76753;2.75583;2.7327;1.74723;1.75613;1.81723;2.54114;2.69951;2.71576;0.88106;3.72992;2.64046;1.80706;2.71831;1.82031;1.80809;2.78208;2.97872;2.77092;2.7766;2.77718;2.34176;2.68981;2.69508;2.68075;2.72952;2.79367;2.70952;2.74008;2.72393;2.72587;2.51457;1.80391;1.98046;2.00014;2.00459;1.80318;3.69295;2.48112;1.82246;1.99085;2.02492;
1.50594;1.52404;0.96685;1.51237;1.51879;1.4991;1.90664;0.56597;1.6448;1.95953;1.55329;1.46037;1.21028;1.51442;1.43077;0.91403;1.55619;1.53828;1.17523;1.47554;1.47893;1.11989;1.37357;1.52012;2.39395;2.29234;2.42922;2.3601;0;2.33457;1.36326;1.4596;1.54325;2.32817;1.56251;2.39373;2.24272;2.31677;2.30161;2.26845;1.47136;1.4876;2.25317;2.50177;1.41231;1.42261;1.49016;1.48539;1.46854;1.55393;1.75057;1.54276;1.54844;1.54903;1.48768;1.7571;1.46693;1.4526;1.52996;1.56552;1.48137;1.5126;1.49577;1.49772;1.28641;1.45419;0.75231;0.77199;0.77643;1.4155;2.46479;1.25297;3.19457;0.7627;0.79677;
2.70856;2.72666;2.90261;2.715;2.72141;2.70173;3.8424;1.7686;0.9135;3.89529;2.75591;0.8742;2.4129;2.71704;1.798;1.74258;2.75882;2.70534;2.00378;2.53433;2.30748;1.94844;2.57619;2.72275;1.84785;1.84776;3.61014;1.77393;2.33457;0;1.77622;2.39614;2.74588;1.742;0.9982;1.8118;1.7217;1.7306;1.7917;1.84899;2.67398;2.69023;1.84947;3.7044;2.61494;2.62524;2.69278;2.6663;0.92244;2.75655;2.86942;2.74539;2.75107;2.75165;2.31623;2.66428;2.66955;2.65522;2.70399;2.76815;2.684;2.71455;2.6984;2.70034;2.48904;2.65681;1.95494;1.89084;1.97906;2.61813;3.66742;2.4556;2.79087;1.69924;1.9994;
1.73726;1.75536;2.01877;1.74369;1.7501;1.73042;2.95857;0.79729;1.5391;3.01145;1.78461;0.90202;1.4416;1.74573;1.46665;0.85875;1.78751;1.7696;1.11995;1.6505;1.42365;1.06461;1.60488;1.75144;2.35921;2.32821;2.66054;1.80175;1.36326;1.77622;0;1.3539;1.77457;1.76982;1.79383;2.35899;1.74952;1.75842;1.81952;2.30433;1.70268;1.71892;2.28905;2.73309;1.64363;1.65393;1.72148;1.7167;1.4338;1.78525;1.98189;1.77408;1.77976;1.78035;1.4324;1.78045;1.69824;1.68392;1.76128;1.79684;1.71269;1.74391;1.72709;1.72904;1.51773;1.68551;0.98363;1.00331;1.00775;1.64682;2.69611;1.48429;3.23045;0.657;1.02809;
1.83359;1.85169;2.10333;1.84002;1.84644;1.82676;3.04313;0.89362;1.579;3.09602;1.88094;1.78802;1.53793;1.84207;1.55121;0.94331;1.88384;1.86594;1.20451;1.73506;1.50821;1.14917;1.70122;1.84777;2.39911;2.39902;2.75688;2.68775;1.4596;2.39614;1.3539;0;1.87091;2.40026;1.89016;2.39889;0.9407;2.39527;2.42204;2.38889;1.79901;1.81526;2.37361;2.82942;1.73996;1.75026;1.81781;1.81304;1.4737;1.88158;2.07822;1.87042;1.8761;1.87668;1.51696;1.86501;1.79458;1.78025;1.85761;1.89317;1.80902;1.84025;1.82343;1.82537;1.61407;1.78184;1.07996;1.09964;1.10409;1.74316;2.79244;1.58062;3.31501;0.6969;1.12442;
1.91725;1.93535;2.49242;1.92368;1.9301;1.91042;1.91465;0.97728;2.05611;1.9759;1.9646;1.87168;1.62159;1.92573;1.84208;1.97728;1.9675;1.94959;1.80561;1.88685;1.93325;1.80373;1.78488;1.93143;2.80526;2.70365;2.84053;2.77141;1.54325;2.74588;1.77457;1.87091;0;2.73948;1.97382;2.80504;2.65403;2.72808;2.71292;2.67976;1.88267;1.89892;2.66448;2.91308;1.82362;1.83392;1.90147;1.8967;1.87986;1.96524;2.16188;1.95407;1.95976;1.96034;2.1458;2.16841;1.87824;1.86391;1.94127;1.97683;1.89268;1.92391;1.90709;1.90903;1.69772;1.8655;1.16362;1.1833;1.18774;1.82682;0.98321;1.66428;3.60588;1.17401;1.20808;
2.70216;2.72026;2.89621;2.7086;2.71501;2.69533;3.836;1.7622;2.58546;3.88889;2.74951;0.8678;2.4065;2.71064;1.7916;1.73618;2.75242;2.69894;1.99738;2.52793;2.30108;1.94204;2.56979;2.71635;1.85197;1.85188;3.60374;1.76753;2.32817;1.742;1.76982;2.40026;2.73948;0;2.7239;1.85175;1.7153;1.7242;1.7853;1.8531;2.66758;2.68383;1.85359;3.698;2.60854;2.61884;2.68638;2.6599;0.92656;2.75015;2.87354;2.73899;2.74467;2.74525;2.30983;2.65788;2.66315;2.64882;2.69759;2.76175;2.6776;2.70815;2.692;2.69394;2.48264;2.65041;1.94854;1.89496;1.97266;2.61173;3.66102;2.4492;2.79499;1.70336;1.993;
1.93651;1.95461;2.51168;1.94294;1.94935;1.92967;3.45147;0.99654;1.9117;3.50436;1.98386;1.8561;1.64085;1.94498;1.83501;1.99654;1.98676;1.96885;1.82487;1.90611;1.95251;1.82298;1.80414;1.95069;1.99292;2.69658;2.85979;2.75583;1.56251;0.9982;1.79383;1.89016;1.97382;2.7239;0;2.81;2.64696;0.9997;0.99322;0.99733;1.90193;1.91817;2.65741;2.93226;1.84288;1.85318;1.92073;1.91596;1.89911;1.9845;1.97505;1.97333;1.96177;1.97919;1.95897;1.98158;1.8975;1.88317;1.96053;1.99609;1.91194;1.94317;1.92634;1.92829;1.71698;1.88476;0.9969;0.99647;1.207;1.84607;2.89536;1.68354;2.94172;1.19326;1.22734;
2.76773;2.78583;3.3429;2.77416;0.9729;2.7609;4.2827;1.82776;0.8983;4.33558;2.81508;2.686;2.47207;2.77621;2.66326;2.82776;2.81798;2.80007;2.65609;2.73733;2.78373;2.65421;2.63536;2.78191;1.8506;1.83393;3.69101;2.7327;2.39373;1.8118;2.35899;2.39889;2.80504;1.85175;2.81;0;1.85131;1.84676;2.8503;1.85173;2.73315;2.7494;1.85163;3.76356;2.6741;2.6844;2.75195;2.74718;0.92519;2.81572;2.87217;2.80455;2.81023;2.81082;2.85609;2.8787;2.72872;2.71439;2.79175;2.82731;2.74316;2.77439;2.75757;2.75951;2.5482;2.71598;2.0141;1.89359;2.03822;2.6773;3.72658;2.51476;2.79303;1.70199;2.05856;
2.61672;2.63482;1.889;2.62315;2.62957;1.88143;2.82879;1.67675;2.5197;2.88168;2.66407;0.8475;2.32106;2.6252;0.81195;1.41985;2.66697;2.3826;1.68105;2.2116;1.98475;1.62571;2.37245;2.6309;1.85153;1.67352;1.88844;1.74723;2.24272;1.7217;1.74952;0.9407;2.65403;1.7153;2.64696;1.85131;0;1.7039;1.68278;1.64963;2.37092;2.59839;1.63435;3.61255;2.40085;0.94325;2.60094;0.9446;0.92612;2.66471;2.67907;2.65354;2.65923;2.65981;1.9935;2.34155;2.35223;2.35507;2.38126;2.6763;2.59215;2.39181;2.38861;2.3981;2.39424;2.5572;1.86309;1.88277;1.70005;2.52629;3.57557;2.36375;2.57575;1.6376;1.90755;
