2.75186;2.76996;2.88328;2.74503;2.72666;1.8119;1.93533;3.80278;0.9175;1.8413;2.4492;2.80212;2.64022;2.76787;2.63834;2.1069;2.76605;0.9997;1.7917;1.81952;2.70552;2.78918;1.7439;0.99322;1.8201;1.7739;0;2.75502;1.8504;2.71728;1.8589;2.87942;3.77296;2.68457;2.73608;2.73131;1.92502;2.67864;2.78878;2.79985;2.95542;2.79495;3.02285;2.8041;2.77315;2.7417;2.70011;1.99012;2.4852;1.98322;2.8101;2.4989;0.9175;2.00862;2.0427;
1.88309;1.90119;2.45853;1.87626;1.85789;0.94313;1.87775;2.93401;1.83752;1.80793;1.94313;1.93335;1.77145;1.8991;1.76957;1.23813;1.89728;2.66949;2.71172;1.74041;1.83675;1.92041;2.68425;1.92229;2.74012;2.69392;2.75502;0;0.92495;1.84851;2.77853;2.02451;2.90419;3.62492;1.86731;1.85505;1.8515;1.80987;1.92001;1.93108;2.09477;1.92618;2.51678;1.93533;1.90438;1.87293;1.83134;1.12947;1.61642;2.91229;1.94132;1.63013;1.85785;1.13985;1.17393;
2.75073;2.76883;1.90075;1.86693;2.72552;1.81076;0.9528;2.89343;2.6271;2.67556;2.81076;2.80098;2.63909;2.76673;2.6372;2.10576;2.76491;1.85186;1.84899;2.60805;2.70438;2.78804;1.7593;0.99733;1.85173;1.84811;1.8504;0.92495;0;2.71615;1.85357;2.88353;3.77182;2.69997;2.73495;0.9301;0.92654;2.67751;2.78764;2.79872;2.86024;2.79382;2.85744;2.80296;2.77202;2.74056;0.92254;1.99423;1.89494;1.98733;2.80258;2.49776;0.9329;2.00748;2.04156;
1.84536;1.86346;2.13502;1.83852;1.82015;0.90539;3.08297;2.89627;1.79978;1.55897;0.95107;1.89561;1.21227;1.51597;1.73183;1.20039;1.85954;2.42054;2.67398;1.70268;1.79901;1.88267;2.66758;2.08863;2.70238;2.65618;2.71728;1.84851;2.71615;0;3.08213;1.98677;2.86645;3.60108;1.82958;1.8248;2.54709;1.77213;1.88227;1.89335;2.05703;1.88845;1.52472;1.87277;1.86664;1.83519;1.79361;1.09173;1.57869;2.85705;1.90359;1.59239;3.49398;1.10211;1.13619;
3.11671;3.13481;3.69214;3.10987;3.0915;2.17674;2.78798;4.16762;2.6356;2.71391;3.17674;3.16696;3.00507;3.13271;3.00318;2.47174;3.13089;1.85235;1.84947;2.97403;2.79202;3.15402;1.7678;0.9935;1.85222;1.84859;1.8589;2.77853;1.85357;3.08213;0;2.8797;3.83122;2.70847;3.10093;2.78367;0.92703;3.04349;3.15362;2.88349;2.86073;2.9727;2.85793;2.88054;3.138;3.10654;2.77611;1.9904;1.89543;1.9835;3.17494;2.86374;0.9414;2.37346;2.33793;
2.02135;2.03945;2.59678;2.01451;1.99614;1.08138;3.54473;3.07226;1.97578;1.86064;2.08138;2.0716;1.90971;2.03735;1.90782;1.37638;2.03553;2.72221;2.84998;1.87867;1.975;2.05866;2.84358;1.8862;2.87838;2.83218;2.87942;2.02451;2.88353;1.98677;2.8797;0;2.83083;3.77708;2.00557;2.0008;2.72308;1.94813;2.05826;1.8863;1.86034;1.87734;2.65503;1.87924;2.04264;2.01118;1.9696;0.89504;1.75468;0.8962;2.07958;1.76838;3.66998;1.2781;1.31218;
2.90103;2.91913;3.47646;2.89419;2.87582;1.96106;4.42441;3.95194;2.85546;2.82586;2.96106;2.95128;2.78939;2.91703;2.78751;2.25606;2.91521;3.68743;3.72966;2.75835;2.85468;2.93834;3.72326;2.93269;3.75806;3.71186;3.77296;2.90419;3.77182;2.86645;3.83122;2.83083;0;4.65676;2.88525;2.88048;2.90419;2.82781;0.98418;2.92385;0.97049;2.91809;2.89829;2.91999;2.92232;2.89086;2.84928;1.93579;1.93579;1.95289;2.95926;2.64806;4.54966;2.15778;2.19186;
3.63566;3.65376;4.2111;3.62883;3.61046;2.6957;3.65277;4.68658;1.8013;2.7251;3.333;3.68592;3.52402;3.65167;3.52214;2.9907;3.64985;2.79179;2.6755;2.70332;3.58932;3.67298;0.94067;1.9446;2.7039;0.9449;2.68457;3.62492;2.69997;3.60108;2.70847;3.77708;4.65676;0;3.61988;3.61511;1.86647;3.56244;3.67258;3.68365;3.80017;3.67875;3.79737;3.6879;3.65695;3.6255;3.58391;2.88204;2.83487;2.9346;3.6939;3.3827;1.76707;2.89242;2.9265;
1.86415;1.88225;0.95047;1.85732;1.83895;0.92419;1.89842;1.94316;1.81858;1.78899;1.92419;1.91441;1.75251;1.88016;1.75063;1.21919;1.87834;2.65056;2.69278;1.72148;1.81781;1.90147;2.68638;2.10743;2.72118;2.67498;2.73608;1.86731;2.73495;1.82958;3.10093;2.00557;2.88525;3.61988;0;1.8436;2.56589;1.79093;1.90107;1.91214;2.07583;1.90724;2.49784;1.91639;1.88544;1.85399;1.8124;1.11053;1.59749;2.90067;1.92239;1.61119;3.51278;1.12091;1.15499;
1.85938;1.87748;2.43482;0.93682;1.83418;0.91942;1.8829;2.86516;1.81381;1.78422;1.91942;1.90964;1.74774;1.87539;1.74586;1.21442;1.87357;2.64578;2.68801;1.7167;1.81304;1.8967;2.68161;1.92743;2.71641;2.67021;2.73131;1.85505;0.9301;1.8248;2.78367;2.0008;2.88048;3.61511;1.8436;0;1.85664;1.78616;1.8963;1.90737;2.07106;1.90247;2.49307;1.91162;1.88067;1.84922;1.80763;1.10576;1.59272;2.8959;1.87248;1.60642;1.863;1.11614;1.15022;
2.58167;2.59977;2.8089;2.57483;2.55646;1.6417;1.86095;3.63258;1.77797;1.78689;2.39479;2.63192;2.47003;2.59767;2.46814;1.9367;2.59585;0.92532;0.92244;2.43899;1.86499;2.61898;2.64577;1.92053;0.92519;0.92157;1.92502;1.8515;0.92654;2.54709;0.92703;2.72308;2.90419;1.86647;2.56589;1.85664;0;2.50845;2.61858;1.95646;1.9337;2.62476;1.9309;1.95351;2.60296;2.5715;1.84909;1.82804;0.9684;2.91053;2.6399;2.3287;1.85944;1.83842;1.4109;
1.80671;1.82481;2.09664;1.79988;1.78151;0.86675;3.04459;2.85763;1.76114;1.52059;0.91269;1.85697;1.17389;1.47759;1.69319;1.16175;1.8209;2.38216;2.63534;1.66403;1.76037;1.84403;2.62894;2.04999;2.66374;2.61754;2.67864;1.80987;2.67751;1.77213;3.04349;1.94813;2.82781;3.56244;1.79093;1.78616;2.50845;0;1.84363;1.8547;2.01839;1.8498;1.48634;1.83439;1.828;1.79655;1.75496;1.05309;1.54005;2.81867;1.86495;1.55375;3.45534;1.06347;1.09755;
1.91685;1.93495;2.49228;1.91001;1.89164;0.97688;3.44023;2.96776;1.87128;1.84168;1.97688;1.9671;1.80521;1.93285;1.80332;1.27188;1.93103;2.70325;2.74548;1.77417;1.8705;1.95416;2.73908;2.16012;2.77388;2.72768;2.78878;1.92001;2.78764;1.88227;3.15362;2.05826;0.98418;3.67258;1.90107;1.8963;2.61858;1.84363;0;1.96484;1.95467;1.95994;2.55053;1.96908;1.93814;1.90668;1.8651;1.16322;1.65018;2.93707;1.97508;1.66388;3.56548;1.1736;1.20768;
1.92792;1.94602;2.50336;1.92109;1.90272;0.98796;3.4513;2.97884;1.88235;1.85276;1.98796;1.97818;1.81628;1.94393;1.8144;1.28296;1.94211;2.71433;2.75655;1.78525;1.88158;1.96524;2.75015;1.98073;2.78495;2.73875;2.79985;1.93108;2.79872;1.89335;2.88349;1.8863;2.92385;3.68365;1.91214;1.90737;1.95646;1.8547;1.96484;0;1.95336;1.97101;1.95056;1.97317;1.94921;1.91776;1.87617;0.99126;0.98806;0.99073;1.98616;1.67496;3.57655;1.18468;1.21876;
2.09161;2.10971;2.66704;2.08477;2.0664;1.15164;3.61499;3.14252;2.04604;1.8679;2.15164;2.14186;1.97997;2.10761;1.97808;1.44664;2.10579;2.72947;2.85614;1.94893;2.04526;2.12892;2.91384;1.9622;2.85889;2.85527;2.95542;2.09477;2.86024;2.05703;2.86073;1.86034;0.97049;3.80017;2.07583;2.07106;1.9337;2.01839;1.95467;1.95336;0;1.9476;1.9278;1.9495;2.1129;2.08144;2.03986;0.9653;0.9653;0.9824;2.14984;1.83864;3.74024;1.34836;1.38244;
1.92302;1.94112;2.49846;1.91619;1.89782;0.98306;3.4464;2.97394;1.87745;1.84786;1.98306;1.97328;1.81138;1.93903;1.8095;1.27806;1.93721;2.70943;2.75165;1.78035;1.87668;1.96034;2.74525;1.9792;2.78005;2.73385;2.79495;1.92618;2.79382;1.88845;2.9727;1.87734;2.91809;3.67875;1.90724;1.90247;2.62476;1.8498;1.95994;1.97101;1.9476;0;2.55671;1.9665;1.94431;1.91286;1.87127;0.9823;1.65636;2.77354;1.98126;1.67006;3.57165;1.17978;1.21386;
2.51362;2.53172;1.7576;2.50678;2.48841;1.57365;2.70555;2.75028;2.10535;1.18155;0.57365;2.56387;0.83485;1.13855;2.40009;1.37212;2.5278;2.04312;2.85334;1.4324;1.51696;2.55093;2.97315;2.75689;2.45676;2.85247;3.02285;2.51678;2.85744;1.52472;2.85793;2.65503;2.89829;3.79737;2.49784;2.49307;1.9309;1.48634;2.55053;1.95056;1.9278;2.55671;0;1.49535;1.55139;1.54241;2.46187;1.75999;0.9625;2.47963;2.57185;2.26065;3.79034;1.77037;1.405;
1.93217;1.95027;2.10565;1.92534;1.90697;0.9922;3.0536;2.98309;1.8866;1.5296;0.9217;1.98242;1.1829;1.4866;1.81865;1.2872;1.94635;2.39117;2.7608;1.78045;1.86501;1.96948;2.7544;1.97428;2.7892;2.743;2.8041;1.93533;2.80296;1.87277;2.88054;1.87924;2.91999;3.6879;1.91639;1.91162;1.95351;1.83439;1.96908;1.97317;1.9495;1.9665;1.49535;0;1.89944;1.89046;1.88042;0.9842;0.98511;0.98428;1.9904;1.6792;3.5808;1.18893;1.223;
1.90122;1.91932;2.16169;1.89439;1.87602;0.96126;3.10964;2.95214;1.85565;1.58564;0.97774;1.95148;1.23894;1.54264;1.7877;1.25626;1.91541;2.44721;2.72985;1.75854;1.85488;1.93854;2.72345;2.1445;2.75825;2.71205;2.77315;1.90438;2.77202;1.86664;3.138;2.04264;2.92232;3.65695;1.88544;1.88067;2.60296;1.828;1.93814;1.94921;2.1129;1.94431;1.55139;1.89944;0;1.89106;1.84947;1.1476;1.63456;2.88372;1.95946;1.64826;3.54985;1.15798;1.19206;
1.86977;1.88787;2.15271;1.86294;1.84457;0.9298;3.10065;2.92069;1.8242;1.57666;0.96876;1.92002;1.22996;1.53366;1.75625;1.2248;1.88395;2.43822;2.6984;1.72709;1.82343;1.90709;2.692;2.11304;2.7268;2.6806;2.7417;1.87293;2.74056;1.83519;3.10654;2.01118;2.89086;3.6255;1.85399;1.84922;2.5715;1.79655;1.90668;1.91776;2.08144;1.91286;1.54241;1.89046;1.89106;0;1.81802;1.11614;1.6031;2.87473;1.928;1.6168;3.5184;1.12653;1.1606;
1.82818;1.84628;2.40362;1.82135;1.80298;0.88822;1.87534;2.8791;1.78261;1.75302;1.88822;1.87844;1.71654;1.84419;1.71466;1.18322;1.84237;2.61459;2.65681;1.68551;1.78184;1.8655;2.65041;1.91988;2.68521;2.63901;2.70011;1.83134;0.92254;1.79361;2.77611;1.9696;2.84928;3.58391;1.8124;1.80763;1.84909;1.75496;1.8651;1.87617;2.03986;1.87127;2.46187;1.88042;1.84947;1.81802;0;1.07456;1.56152;2.8647;1.88642;1.57522;1.85544;1.08494;1.11902;
1.12631;1.14441;1.70174;1.11947;1.1011;0.18634;2.64969;2.17722;1.08074;0.9656;1.18634;1.17656;1.01467;1.14231;1.01278;0.48134;1.14049;1.82717;1.95494;0.98363;1.07996;1.16362;1.94854;0.9969;1.98334;1.93714;1.99012;1.12947;1.99423;1.09173;1.9904;0.89504;1.93579;2.88204;1.11053;1.10576;1.82804;1.05309;1.16322;0.99126;0.9653;0.9823;1.75999;0.9842;1.1476;1.11614;1.07456;0;0.85964;1.79124;1.18454;0.87334;2.77494;0.38306;0.41714;
1.61327;1.63137;2.1887;1.60643;1.58806;0.6733;2.6998;2.66418;1.5677;0.9026;1.5105;1.66352;1.50163;1.62927;1.49974;0.9683;1.62745;1.76417;1.89084;1.47059;1.56692;1.65058;2.4355;1.85654;1.89359;1.88997;2.4852;1.61642;1.89494;1.57869;1.89543;1.75468;1.93579;2.83487;1.59749;1.59272;0.9684;1.54005;1.65018;0.98806;0.9653;1.65636;0.9625;0.98511;1.63456;1.6031;1.56152;0.85964;0;1.9477;1.6715;1.3603;2.82784;0.87002;0.4425;
2.91645;2.93455;3.08993;2.90961;2.89124;1.97648;2.94013;3.96736;2.8461;2.51388;1.90598;2.9667;2.16718;2.47088;2.80293;2.27148;2.93063;2.98292;1.9882;2.76473;2.84929;2.95376;3.7139;0.99;3.7487;1.9897;1.98322;2.91229;1.98733;2.85705;1.9835;0.8962;1.95289;2.9346;2.90067;2.8959;2.91053;2.81867;2.93707;0.99073;0.9824;2.77354;2.47963;0.98428;2.88372;2.87473;2.8647;1.79124;1.9477;0;2.97468;2.66348;2.90072;2.17321;2.20728;
0.95885;1.95627;1.98537;0.93565;1.91296;0.9982;2.93331;0.99268;1.8926;1.863;1.9982;1.98842;1.82653;1.95417;1.82464;1.2932;0.96336;2.72457;2.7668;1.79549;1.89182;0.98321;2.7604;2.18144;2.7952;2.749;2.8101;1.94132;2.80258;1.90359;3.17494;2.07958;2.95926;3.6939;1.92239;1.87248;2.6399;1.86495;1.97508;1.98616;2.14984;1.98126;2.57185;1.9904;1.95946;1.928;1.88642;1.18454;1.6715;2.97468;0;1.6852;3.5868;1.19492;1.229;
