1.88791;1.90601;2.24352;1.89435;1.90076;1.86271;0.94795;1.48988;1.8906;1.84234;1.59226;1.89639;1.81275;1.94795;1.93817;1.90392;1.77439;1.24295;1.75554;1.9021;2.74022;2.74411;0;2.86198;1.93909;2.74979;1.74524;1.92523;2.71014;2.15043;2.69874;2.68358;0.9378;1.86958;2.79137;1.87443;1.75758;1.80459;1.87213;1.86736;1.86434;1.86959;1.81469;2.14202;1.93039;2.11926;1.931;1.94015;1.8489;1.83458;1.91194;1.15396;2.77063;2.79415;1.57567;1.14467;
1.92795;1.93088;0.96685;1.94681;1.93697;1.90664;1.91403;1.80258;3.78225;1.78242;1.83768;1.59653;1.52193;0.91403;1.9581;1.47893;1.11989;1.7125;1.86663;1.9372;2.84667;2.85509;2.86198;0;2.90518;2.86875;1.77278;2.89131;2.65022;3.11651;2.63882;2.39276;2.84135;2.83566;2.8505;2.84051;1.87977;1.92355;1.91732;1.91125;2.88755;2.83568;1.82672;3.10811;2.89648;3.08535;2.89709;1.83573;1.84641;1.84925;1.87544;2.12005;2.82001;2.83808;1.6347;2.11075;
1.93111;1.94921;2.28672;1.93755;1.94396;1.90591;0.99115;1.53307;3.70649;1.88554;1.63546;1.93959;1.85595;1.99115;1.98137;1.94712;1.81759;1.28615;1.79874;1.9453;2.78342;2.7873;1.93909;2.90518;0;2.79299;1.78844;1.96843;2.75334;2.19363;2.74194;2.72678;2.84066;1.91278;2.84981;1.91763;1.80078;1.84779;1.91533;1.91056;1.96467;1.91279;1.85789;2.18522;1.97359;2.16246;1.9742;1.98335;1.8921;1.87778;1.95514;1.19716;2.81383;0.99076;1.61887;1.18787;
2.74181;2.75991;1.9019;2.74824;2.75465;2.7166;1.80184;2.34377;0.9135;2.69624;2.44615;2.75028;2.66664;2.80184;2.79206;2.75781;2.62829;2.09684;2.60944;2.75599;1.84785;3.598;2.74979;2.86875;2.79299;0;2.59913;2.77912;1.849;2.88731;1.84401;2.84755;1.84899;2.72347;1.84947;2.72832;2.61147;0.9452;2.72603;2.72126;0.92244;2.50304;2.66859;2.8789;2.78429;2.85614;2.7849;2.79404;2.7028;2.68847;2.76583;1.89084;3.62452;3.64804;2.42956;1.69924;
1.73726;1.75536;1.83794;1.74369;1.7501;1.71205;0.79729;1.33922;3.51263;0.90202;1.4416;1.54125;1.46665;0.85875;1.78751;1.42365;1.06461;1.09229;1.60488;1.75144;2.58956;2.59345;1.74524;1.77278;1.78844;2.59913;0;1.77457;1.76982;1.99977;1.75842;2.33748;2.6468;1.71892;2.65595;1.72377;1.60692;1.65393;1.72148;1.7167;1.77081;1.71893;1.66403;1.99137;1.77974;1.96861;1.78035;1.78045;1.69824;1.68392;1.76128;1.00331;2.61997;2.64349;1.42501;0.99401;
1.91725;1.93535;2.27285;1.92368;1.9301;1.89205;0.97728;1.51921;3.69262;1.87168;1.62159;1.92573;1.84208;1.97728;1.9675;1.93325;1.80373;1.27228;1.78488;1.93143;1.95621;2.77344;1.92523;2.89131;1.96843;2.77912;1.77457;0;2.73948;2.17977;2.72808;2.71292;2.8268;1.89892;2.83595;1.90376;1.78691;1.83392;1.90147;1.8967;1.95081;0.97301;1.84403;2.17136;1.95973;2.1486;1.96034;1.96948;1.87824;1.86391;1.94127;1.1833;2.79996;0.98321;1.605;1.17401;
2.70216;2.72026;1.80372;2.7086;2.71501;2.67696;1.7622;2.30412;2.7625;0.8678;2.4065;2.41868;2.34408;1.73618;2.75242;2.30108;1.94204;2.0572;2.56979;2.71635;1.85197;3.55835;2.71014;2.65022;2.75334;1.849;1.76982;2.73948;0;2.89143;1.7242;2.85167;1.8531;2.68383;1.85359;2.68868;2.57182;0.94067;2.68638;2.68161;0.92656;2.50716;2.62894;2.88302;2.74464;2.86026;2.74525;2.65788;2.66315;2.64882;2.69759;1.89496;3.58488;3.6084;2.38992;1.70336;
2.14245;2.16055;2.49805;2.14888;2.1553;2.11725;1.20248;1.74441;3.80081;2.09688;1.84679;2.15093;1.89907;2.20248;2.1927;2.15845;2.02893;1.49748;2.01008;2.15663;2.89028;2.78273;2.15043;3.11651;2.19363;2.88731;1.99977;2.17977;2.89143;0;2.88643;2.7699;2.89141;1.90287;2.89189;1.8862;2.01211;2.05912;2.12667;2.1219;1.96487;2.12413;2.06923;1.98073;1.96902;1.96177;1.97311;1.97428;2.10344;2.08911;2.16647;0.99647;0.99;3.04868;1.8302;1.39921;
2.69076;2.70886;1.79232;2.6972;2.70361;2.66556;1.7508;2.29272;2.75751;0.8564;2.3951;2.40728;2.33268;1.72478;2.74102;2.28968;1.93064;2.0458;2.55839;2.70495;1.84698;3.54695;2.69874;2.63882;2.74194;1.84401;1.75842;2.72808;1.7242;2.88643;0;2.84668;1.84811;2.67243;1.84859;2.67728;2.56042;2.60744;2.67498;2.67021;0.92157;2.50217;2.61754;2.87803;2.73324;2.85527;2.73385;2.64648;2.65175;2.63742;2.68619;1.88997;3.57348;3.597;2.37852;1.69837;
2.6756;2.6937;1.9072;2.68204;0.9808;2.6504;1.73564;2.27756;2.8457;2.34712;2.37994;2.16123;0.87083;1.47873;2.72586;2.04363;1.68459;2.03064;2.43133;2.68979;0.9997;1.90664;2.68358;2.39276;2.72678;2.84755;2.33748;2.71292;2.85167;2.7699;2.84667;0;1.8929;2.65727;1.90205;2.66212;2.44447;1.93533;2.65982;0.9628;1.92511;1.9829;2.39143;2.76149;2.71808;2.73873;2.71869;2.40043;2.41112;2.41395;2.44014;1.77343;3.38471;1.94181;2.36336;1.93236;
2.78948;2.80758;1.8745;2.79592;2.76165;2.76428;1.84952;2.39144;0.9528;2.70451;2.49382;2.79796;2.71432;2.84952;2.83974;2.79013;2.67596;2.14452;2.65711;2.80367;1.85195;1.87394;0.9378;2.84135;2.84066;1.84899;2.6468;2.8268;1.8531;2.89141;1.84811;1.8929;0;2.77115;1.85357;2.776;2.65914;2.70616;2.7737;0.9301;0.92654;2.50714;2.71626;2.883;2.68765;2.86024;2.71936;2.84172;2.75047;2.73615;2.8135;1.89494;3.66667;3.69572;2.47724;1.70334;
1.8616;1.8797;2.2172;1.86803;1.87445;1.8364;0.92163;1.46356;3.63697;1.81603;1.56594;1.87008;1.78644;1.92163;1.91185;1.8776;1.74808;1.21663;1.72923;1.87578;2.71391;2.7056;1.86958;2.83566;1.91278;2.72347;1.71892;1.89892;2.68383;1.90287;2.67243;2.65727;2.77115;0;2.7803;1.80907;1.73126;1.77827;1.84582;1.84105;1.89223;1.84328;1.78838;1.9036;1.89189;1.88913;1.89598;1.89715;1.82259;1.80826;1.88562;0.92383;0.91287;2.76783;1.54935;1.11836;
2.79863;2.81673;1.88365;2.80507;2.76214;2.77343;1.85867;2.40059;2.76297;2.70499;2.50297;2.80711;2.72347;2.85867;2.84889;2.79928;2.68511;2.15367;2.66626;2.81282;1.85244;1.88309;2.79137;2.8505;2.84981;1.84947;2.65595;2.83595;1.85359;2.89189;1.84859;1.90205;1.85357;2.7803;0;2.78515;2.66829;2.71531;2.78285;0.93925;0.92703;2.50763;2.72541;2.88349;2.6968;2.86073;2.72851;2.85087;2.75962;2.7453;2.82265;1.89543;3.67582;3.70487;2.48639;1.70383;
1.86645;1.88455;2.22205;1.87288;1.8793;1.84125;0.92648;1.46841;3.64182;1.82088;1.57079;1.87493;1.79128;1.92648;1.9167;1.88245;1.75293;1.22148;1.73408;1.88063;2.71876;2.68804;1.87443;2.84051;1.91763;2.72832;1.72377;1.90376;2.68868;1.8862;2.67728;2.66212;2.776;1.80907;2.78515;0;1.73611;1.78312;1.85067;1.8459;1.86415;1.84813;1.79323;1.88381;1.87433;1.86105;1.87847;1.88048;1.82744;1.81311;1.89047;0.89575;0.8962;2.77268;1.5542;1.12321;
1.7496;1.7677;2.1052;1.75603;1.76244;1.72439;0.80963;1.35156;3.52497;1.70402;1.45394;1.64824;1.57364;0.96574;1.79985;1.53064;1.1716;1.10463;1.61722;1.76378;2.6019;2.60579;1.75758;1.87977;1.80078;2.61147;1.60692;1.78691;2.57182;2.01211;2.56042;2.44447;2.65914;1.73126;2.66829;1.73611;0;1.66627;1.73382;1.72904;1.78315;1.73127;1.67637;2.00371;1.79207;1.98095;1.79268;1.80183;1.71058;1.69626;1.77362;1.01565;2.63231;2.65583;1.43735;1.00635;
1.79661;1.81471;0.9567;1.80304;1.80945;1.7714;0.85664;1.39857;1.8587;1.75104;1.50095;1.80508;1.72144;1.85664;1.84686;1.81261;1.68309;1.15164;1.66424;1.81079;0.93563;2.6528;1.80459;1.92355;1.84779;0.9452;1.65393;1.83392;0.94067;2.05912;2.60744;1.93533;2.70616;1.77827;2.71531;1.78312;1.66627;0;1.78083;1.77606;1.83016;1.77829;1.72339;2.05072;1.83909;2.02796;1.8397;1.84884;1.7576;1.74327;1.82063;1.06266;2.67932;2.70284;1.48436;1.05336;
1.86415;1.88225;0.95047;1.87059;1.877;1.83895;0.92419;1.46611;3.63953;1.81858;1.56849;1.87263;1.78899;1.92419;1.91441;1.86611;1.75063;1.21919;1.73178;1.87834;2.71646;2.72034;1.87213;1.91732;1.91533;2.72603;1.72148;1.90147;2.68638;2.12667;2.67498;2.65982;2.7737;1.84582;2.78285;1.85067;1.73382;1.78083;0;1.8436;1.89771;1.84583;1.79093;2.11826;1.90663;2.0955;1.90724;1.91639;1.82514;1.81082;1.88818;1.1302;2.74687;2.77039;1.55191;1.12091;
1.85938;1.87748;0.9444;1.86582;1.87223;1.83418;0.91942;1.46134;1.8829;1.81381;1.56372;1.86786;1.78422;1.91942;1.90964;1.86003;1.74586;1.21442;1.72701;1.87357;1.9625;0.94384;1.86736;1.91125;1.91056;2.72126;1.7167;1.8967;2.68161;2.1219;2.67021;0.9628;0.9301;1.84105;0.93925;1.8459;1.72904;1.77606;1.8436;0;1.85664;1.84106;1.78616;2.11349;1.75755;2.09073;1.78926;1.91162;1.82037;1.80605;1.8834;1.12543;2.73657;2.76562;1.54714;1.11614;
1.91349;1.93159;2.26909;1.91992;1.83511;1.88829;0.97352;1.51545;1.83594;1.77797;1.61783;1.92197;1.83833;1.97352;1.96374;1.92949;1.79997;1.26852;1.78112;1.92767;0.92541;2.76069;1.86434;2.88755;1.96467;0.92244;1.77081;1.95081;0.92656;1.96487;0.92157;1.92511;0.92654;1.89223;0.92703;1.86415;1.78315;1.83016;1.89771;1.85664;0;1.5806;1.84027;1.95646;1.94698;1.9337;1.95113;1.95351;1.87448;1.86015;1.93751;0.9684;2.76035;2.79611;1.60124;0.7768;
1.86161;1.87971;2.21721;1.86804;1.87446;1.83641;0.92164;1.46357;3.41654;1.81604;1.56595;1.87009;1.78645;1.92164;1.91186;1.87762;1.74809;1.21664;1.72924;1.87579;0.9832;2.7178;1.86959;2.83568;1.91279;2.50304;1.71893;0.97301;2.50716;2.12413;2.50217;1.9829;2.50714;1.84328;2.50763;1.84813;1.73127;1.77829;1.84583;1.84106;1.5806;0;1.78839;2.11572;1.90409;2.09296;1.9047;1.91385;1.8226;1.80827;1.88563;1.12766;2.74433;1.95622;1.54936;0.8038;
1.80671;1.82481;2.07272;1.81315;1.81956;1.78151;0.86675;1.40867;3.58209;1.76114;1.51105;1.59519;1.52059;0.91269;1.85697;1.47759;1.11855;1.16175;1.67434;1.8209;2.65902;2.6629;1.81469;1.82672;1.85789;2.66859;1.66403;1.84403;2.62894;2.06923;2.61754;2.39143;2.71626;1.78838;2.72541;1.79323;1.67637;1.72339;1.79093;1.78616;1.84027;1.78839;0;2.06082;1.84919;2.03806;1.8498;1.83439;1.7677;1.75338;1.83073;1.07276;2.68943;2.71295;1.49447;1.06347;
2.13404;2.15214;2.48965;2.14048;2.14689;2.10884;1.19408;1.736;3.7924;2.08847;1.83839;2.14252;1.89066;2.19408;2.1843;2.15005;2.02052;1.48908;2.00167;2.14823;2.88187;2.78035;2.14202;3.10811;2.18522;2.8789;1.99137;2.17136;2.88302;1.98073;2.87803;2.76149;2.883;1.9036;2.88349;1.88381;2.00371;2.05072;2.11826;2.11349;1.95646;2.11572;2.06082;0;1.96664;1.95336;1.97079;1.97317;2.09503;2.08071;2.15807;0.98806;0.99073;3.04028;1.8218;1.3908;
1.92241;1.94051;2.27802;1.92885;1.93526;1.89721;0.98245;1.52437;3.64045;1.87684;1.62675;1.93089;1.84725;1.98245;1.97267;1.93842;1.80889;1.27745;1.79004;1.9366;2.77472;0.81371;1.93039;2.89648;1.97359;2.78429;1.77974;1.95973;2.74464;1.96902;2.73324;2.71808;2.68765;1.89189;2.6968;1.87433;1.79207;1.83909;1.90663;1.75755;1.94698;1.90409;1.84919;1.96664;0;1.94388;1.65914;1.9633;1.8834;1.86908;1.94644;0.97858;0.97902;2.82865;1.61017;1.17917;
2.11128;2.12938;2.46689;2.11772;2.12413;2.08608;1.17132;1.71324;3.76964;2.06571;1.81563;2.11976;1.8679;2.17132;2.16154;2.12729;1.99776;1.46632;1.97891;2.12547;2.85911;2.75759;2.11926;3.08535;2.16246;2.85614;1.96861;2.1486;2.86026;1.96177;2.85527;2.73873;2.86024;1.88913;2.86073;1.86105;1.98095;2.02796;2.0955;2.09073;1.9337;2.09296;2.03806;1.95336;1.94388;0;1.94803;1.95041;2.07227;2.05795;2.13531;0.9653;0.9824;3.01752;1.79904;1.36804;
1.92302;1.94112;2.27863;1.92946;1.93587;1.89782;0.98306;1.52498;3.67216;1.87745;1.62736;1.9315;1.84786;1.98306;1.97328;1.93903;1.8095;1.27806;1.79065;1.93721;2.77533;0.84543;1.931;2.89709;1.9742;2.7849;1.78035;1.96034;2.74525;1.97311;2.73385;2.71869;2.71936;1.89598;2.72851;1.87847;1.79268;1.8397;1.90724;1.78926;1.95113;1.9047;1.8498;1.97079;1.65914;1.94803;0;1.96739;1.88401;1.86969;1.94705;0.98272;0.98311;2.82926;1.61078;1.17978;
1.93217;1.95027;2.08172;1.9386;1.94502;1.90697;0.9922;1.53413;3.70754;1.79008;1.63651;1.6042;1.5296;0.9217;1.98242;1.4866;1.12756;1.2872;1.7998;1.94635;2.78448;2.77701;1.94015;1.83573;1.98335;2.79404;1.78045;1.96948;2.65788;1.97428;2.64648;2.40043;2.84172;1.89715;2.85087;1.88048;1.80183;1.84884;1.91639;1.91162;1.95351;1.91385;1.83439;1.97317;1.9633;1.95041;1.96739;0;1.85408;1.85692;1.88311;0.98511;0.98428;2.8384;1.61992;1.18893;
1.84092;1.85902;2.09241;1.84736;1.85377;1.81572;0.90096;1.44288;3.6163;1.79535;1.54526;1.61488;1.54028;0.93238;1.89118;1.49728;1.13824;1.19596;1.70855;1.8551;2.69323;2.69711;1.8489;1.84641;1.8921;2.7028;1.69824;1.87824;2.66315;2.10344;2.65175;2.41112;2.75047;1.82259;2.75962;1.82744;1.71058;1.7576;1.82514;1.82037;1.87448;1.8226;1.7677;2.09503;1.8834;2.07227;1.88401;1.85408;0;1.78758;1.86494;1.10697;2.72364;2.74716;1.52868;1.09768;
1.8266;1.8447;2.09524;1.83303;1.83944;1.80139;0.88663;1.42856;3.60197;1.78102;1.53094;1.61772;1.54312;0.93522;1.87685;1.50012;1.14108;1.18163;1.69423;1.84078;2.6789;2.68279;1.83458;1.84925;1.87778;2.68847;1.68392;1.86391;2.64882;2.08911;2.63742;2.41395;2.73615;1.80826;2.7453;1.81311;1.69626;1.74327;1.81082;1.80605;1.86015;1.80827;1.75338;2.08071;1.86908;2.05795;1.86969;1.85692;1.78758;0;1.85062;1.09265;2.70931;2.73283;1.51435;1.08335;
